Time LHx LHy LHz LSx LSy LSz RHx RHy RHz RSx RSy RSz LEx LEy LEz CSx CSy CSz REx REy REz v1 v2 v3 v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24
937 -60.108018 -28.97222 238.420057 -60.65641 30.459467 257.119179 -19.974752 -30.028185 248.10524 -26.016238 31.089172 267.548275 -67.52575 5.499325 251.813412 -42.834049 64.290255 263.08558 -20.587677 3.309714 264.913368 0 0 0 0 0.000308 0 0.000033 2.259011 -5.869412 -145.725978 133.987153 -152.021088 156.539109 -158.008935 115.699261 -105.050016 146.029937 -69.18714 -63.241793 -23.962248 -26.777364 78.65529 89.060419 0
972 -60.103649 -28.975427 238.435459 -60.662723 30.456445 257.12502 -19.971113 -30.028915 248.107767 -26.018751 31.093544 267.543769 -67.518312 5.495599 251.822281 -42.850107 64.305836 263.090301 -20.584857 3.310709 264.910603 0 0 0 0 0.000264 0 0.000033 2.242259 -5.849005 -145.69552 133.99751 -152.053121 156.537639 -157.86985 115.765263 -105.109401 145.967567 -69.201268 -63.247802 -23.948044 -26.771396 78.658296 89.059474 0
1006 -60.09928 -28.978512 238.45005 -60.668838 30.453399 257.131028 -19.968374 -30.029967 248.111081 -26.021111 31.097579 267.538667 -67.510939 5.492206 251.830673 -42.861322 64.315069 263.092089 -20.582186 3.311568 264.908123 0 0 0 0 0.000264 0 0.000028 2.226864 -5.829938 -145.666098 134.006222 -152.084486 156.538214 -157.724618 115.829993 -105.187648 145.903936 -69.209923 -63.256256 -23.938365 -26.762999 78.662017 89.058196 0
1040 -60.095358 -28.981218 238.463926 -60.675663 30.450809 257.137465 -19.96472 -30.031779 248.115802 -26.022407 31.10086 267.535162 -67.502904 5.488352 251.83928 -42.870435 64.322239 263.094139 -20.579523 3.312311 264.905715 0 0 0 0 0.000197 0 0.000027 2.211002 -5.811316 -145.638425 134.015793 -152.115619 156.537623 -157.574826 115.89875 -105.270045 145.832439 -69.218224 -63.265515 -23.929005 -26.753749 78.665736 89.05807 0
1068 -60.09165 -28.982723 238.476396 -60.681349 30.448654 257.143784 -19.9625 -30.032974 248.119378 -26.023486 31.103918 267.531633 -67.49422 5.485091 251.848054 -42.877549 64.331454 263.097167 -20.577113 3.313051 264.903617 0 0 0 0 0.000331 0 0.000038 2.196286 -5.791948 -145.605899 134.022003 -152.150818 156.543391 -157.404898 115.945999 -105.374873 145.783504 -69.224638 -63.277061 -23.920543 -26.742272 78.670975 89.056526 0
1101 -60.088164 -28.984201 238.488483 -60.68691 30.446568 257.150054 -19.959654 -30.033985 248.123598 -26.024416 31.106493 267.528248 -67.485684 5.482022 251.856494 -42.88353 64.337969 263.100314 -20.574364 3.313362 264.901114 0 0 0 0 0.000176 0 0.000038 2.180411 -5.773582 -145.575059 134.027895 -152.185129 156.545951 -157.245414 115.991637 -105.484379 145.73354 -69.2284 -63.286172 -23.913785 -26.733155 78.677503 89.056796 0
1134 -60.084879 -28.985336 238.499665 -60.692298 30.44461 257.156205 -19.957775 -30.034634 248.126316 -26.025411 31.10919 267.525005 -67.477328 5.479245 251.864672 -42.889467 64.344198 263.102412 -20.571214 3.314402 264.897823 0 0 0 0 0.000237 0 0.000035 2.165618 -5.75543 -145.545295 134.034435 -152.219248 156.550484 -157.085966 116.034463 -105.594803 145.685728 -69.232174 -63.296301 -23.906934 -26.723039 78.68419 89.056601 0
1164 -60.081804 -28.987154 238.509655 -60.69659 30.443066 257.16176 -19.956338 -30.035296 248.128676 -26.026306 31.111723 267.521954 -67.469221 5.476937 251.872444 -42.892843 64.347672 263.104153 -20.568141 3.315548 264.894557 0 0 0 0 0.000267 0 0.000031 2.151133 -5.737139 -145.516655 134.042377 -152.252508 156.554773 -156.928552 116.075104 -105.706462 145.636739 -69.235005 -63.305687 -23.900881 -26.713579 78.690969 89.058521 0
1198 -60.079402 -28.988796 238.518786 -60.700667 30.441648 257.167196 -19.955198 -30.035684 248.130083 -26.026931 31.114113 267.519212 -67.460167 5.47347 251.880741 -42.895553 64.350575 263.106108 -20.565037 3.317133 264.891553 0 0 0 0 0.000237 0 0.000021 2.137886 -5.720499 -145.491252 134.050255 -152.283094 156.558866 -156.791518 116.112854 -105.808707 145.589684 -69.23733 -63.314627 -23.895103 -26.704542 78.698092 89.061009 0
1234 -60.077339 -28.990433 238.527155 -60.704279 30.44036 257.172918 -19.954303 -30.035615 248.130727 -26.027557 31.116641 267.516303 -67.451352 5.470153 251.889205 -42.897701 64.353746 263.107824 -20.561866 3.319001 264.888668 0 0 0 0 0.000183 0 0.000027 2.122695 -5.702681 -145.463478 134.058116 -152.316227 156.561617 -156.652935 116.147386 -105.926001 145.545499 -69.236803 -63.32201 -23.89074 -26.69704 78.70741 89.064017 0
1264 -60.075396 -28.992018 238.535857 -60.70767 30.439034 257.179189 -19.953652 -30.035636 248.13118 -26.028126 31.119075 267.513466 -67.441982 5.467008 251.897955 -42.899084 64.356822 263.109565 -20.558126 3.320672 264.884996 0 0 0 0 0.000111 0 0.000021 2.107231 -5.685619 -145.438142 134.066904 -152.347915 156.562378 -156.519717 116.184667 -106.042892 145.498567 -69.23502 -63.32806 -23.887355 -26.690851 78.717022 89.067509 0
1301 -60.073316 -28.994194 238.545036 -60.710889 30.437738 257.185555 -19.953103 -30.035585 248.131466 -26.028666 31.121361 267.510748 -67.432827 5.464155 251.90661 -42.899817 64.359701 263.111401 -20.554104 3.322529 264.880872 0 0 0 0 0.000138 0 0.00002 2.091498 -5.667874 -145.41322 134.077473 -152.381414 156.564409 -156.380042 116.221596 -106.168195 145.449777 -69.233293 -63.334844 -23.883386 -26.683879 78.727668 89.072241 0
1339 -60.07055 -29.002047 238.557029 -60.713351 30.436972 257.191896 -19.952498 -30.03515 248.13087 -26.029155 31.123596 267.507839 -67.423612 5.46237 251.916409 -42.899534 64.361858 263.113403 -20.549884 3.324401 264.876366 0 0 0 0 0.000219 0 0.000016 2.076563 -5.649735 -145.388877 134.089407 -152.414319 156.567444 -156.242796 116.25811 -106.288049 145.401298 -69.232884 -63.342094 -23.878418 -26.676419 78.737973 89.077562 0
1373 -60.067803 -29.008096 238.567376 -60.713881 30.43589 257.196569 -19.951673 -30.034629 248.128247 -26.029131 31.12537 267.505741 -67.413926 5.462051 251.927376 -42.897689 64.365 263.114548 -20.545779 3.326371 264.87143 0 0 0 0 0.000177 0 0.000013 2.061164 -5.631745 -145.365373 134.101883 -152.447432 156.569761 -156.124174 116.295244 -106.383494 145.35318 -69.238475 -63.348402 -23.867688 -26.669892 78.749033 89.083098 0
1406 -60.064906 -29.013911 238.576937 -60.71375 30.434826 257.200956 -19.951269 -30.034366 248.125172 -26.028487 31.126878 267.504191 -67.40495 5.462313 251.937413 -42.887866 64.371228 263.121295 -20.541711 3.328301 264.866304 0 0 0 0 0.000211 0 0.000002 2.049497 -5.616965 -145.347363 134.113434 -152.474142 156.573137 -156.057245 116.318492 -106.458354 145.323709 -69.239835 -63.35253 -23.860269 -26.665565 78.761028 89.088138 0
1439 -60.062027 -29.019478 238.586092 -60.713303 30.43381 257.204986 -19.951059 -30.034268 248.121047 -26.027372 31.128165 267.502761 -67.395961 5.463071 251.946974 -42.878136 64.377135 263.127637 -20.536506 3.328573 264.859867 0 0 0 0 0.000168 0 0 2.040236 -5.605213 -145.333923 134.123497 -152.497476 156.577948 -156.001998 116.331325 -106.521895 145.304469 -69.241677 -63.356447 -23.853043 -26.661428 78.771821 89.093775 0
1471 -60.05981 -29.024369 238.594341 -60.712647 30.432844 257.20861 -19.9513 -30.034044 248.117828 -26.02548 31.129217 267.500305 -67.38674 5.462551 251.955462 -42.865154 64.385873 263.134742 -20.531449 3.328681 264.85343 0 0 0 0 0.000086 0 0 2.031497 -5.595191 -145.322709 134.132327 -152.520322 156.583316 -155.953024 116.33872 -106.583802 145.284898 -69.243748 -63.359678 -23.845563 -26.657898 78.782717 89.101418 0
1508 -60.05702 -29.02883 238.60085 -60.711449 30.431983 257.211614 -19.951594 -30.03425 248.114419 -26.023242 31.129995 267.497277 -67.377979 5.462952 251.963472 -42.844996 64.402825 263.146472 -20.526274 3.329873 264.846849 0 0 0 0 0.000088 0 0.000003 2.021795 -5.584176 -145.310455 134.142103 -152.54468 156.588271 -155.903283 116.351059 -106.655159 145.262799 -69.244927 -63.36395 -23.838486 -26.653312 78.794387 89.109513 0
1539 -60.054296 -29.033035 238.606763 -60.70984 30.431059 257.214451 -19.952466 -30.03422 248.110247 -26.020378 31.130427 267.494082 -67.370284 5.463207 251.970339 -42.824671 64.419585 263.15794 -20.521276 3.3309 264.840126 0 0 0 0 0.000145 0 -0.000001 2.014214 -5.574414 -145.301003 134.152175 -152.564939 156.593367 -155.869139 116.365226 -106.716773 145.238713 -69.244686 -63.369197 -23.83334 -26.647744 78.804788 89.117902 0
1571 -60.051972 -29.035971 238.611603 -60.705739 30.430323 257.216787 -19.953538 -30.034092 248.106122 -26.017052 31.130826 267.490578 -67.363453 5.46403 251.976132 -42.789593 64.440107 263.178587 -20.516814 3.331065 264.832973 0 0 0 0 0.000052 0 -0.000002 2.00802 -5.567442 -145.295887 134.161003 -152.581747 156.597786 -155.842641 116.373656 -106.766256 145.220648 -69.245125 -63.373315 -23.828446 -26.643284 78.813525 89.126904 0
1606 -60.049421 -29.038402 238.61537 -60.701036 30.430052 257.2191 -19.95485 -30.034027 248.102117 -26.013169 31.131297 267.487097 -67.357141 5.465185 251.981401 -42.748052 64.453965 263.199902 -20.51267 3.331259 264.825702 0 0 0 0 -0.000079 0 0.000001 2.006075 -5.566698 -145.300567 134.167171 -152.59131 156.603461 -155.850753 116.373551 -106.789213 145.212678 -69.245247 -63.37743 -23.824296 -26.638851 78.821376 89.135367 0
1640 -60.047817 -29.040197 238.618064 -60.695815 30.429894 257.221246 -19.956359 -30.034208 248.097229 -26.008123 31.131464 267.482615 -67.351657 5.466373 251.985884 -42.705497 64.463049 263.219881 -20.508663 3.331685 264.818263 0 0 0 0 -0.000096 0 0.000003 2.006358 -5.568434 -145.307015 134.170146 -152.597795 156.610512 -155.866769 116.365682 -106.8049 145.213257 -69.244582 -63.381938 -23.821418 -26.634032 78.828126 89.143709 0
1677 -60.04684 -29.041326 238.620019 -60.690582 30.429775 257.223225 -19.958052 -30.034181 248.090863 -26.002488 31.131333 267.477083 -67.346692 5.467432 251.989698 -42.660359 64.474893 263.237953 -20.505236 3.331919 264.810658 0 0 0 0 -0.000237 0 0.000005 2.007257 -5.572956 -145.316838 134.170925 -152.601956 156.616471 -155.892048 116.354972 -106.815663 145.21938 -69.24318 -63.385794 -23.819183 -26.629864 78.834916 89.152162 0
1707 -60.046101 -29.042271 238.621449 -60.685521 30.429843 257.225084 -19.959861 -30.034181 248.08414 -25.996462 31.130835 267.471194 -67.342049 5.468835 251.992965 -42.616913 64.486587 263.252902 -20.501988 3.332451 264.802027 0 0 0 0 -0.000352 0 0.000005 2.007439 -5.578541 -145.327264 134.170182 -152.605317 156.620196 -155.915824 116.34255 -106.826646 145.232279 -69.241247 -63.38758 -23.817452 -26.62779 78.841656 89.160012 0
1742 -60.045403 -29.043317 238.62257 -60.680747 30.429915 257.226896 -19.961949 -30.034715 248.076677 -25.990266 31.13037 267.465353 -67.337859 5.470717 251.995802 -42.580122 64.491785 263.265872 -20.49939 3.333742 264.794946 0 0 0 0 -0.000252 0 0.000004 2.009015 -5.583993 -145.33742 134.169433 -152.608652 156.626683 -155.934549 116.322706 -106.839204 145.254456 -69.239441 -63.390506 -23.815652 -26.624583 78.848313 89.167766 0
1773 -60.044909 -29.044265 238.623428 -60.67481 30.429706 257.227826 -19.963412 -30.035257 248.067236 -25.981015 31.128266 267.458391 -67.33402 5.472596 251.998305 -42.547673 64.495373 263.277531 -20.496982 3.334704 264.787793 0 0 0 0 -0.000374 0 0.000004 2.008895 -5.589652 -145.34753 134.168227 -152.611538 156.629329 -155.948212 116.305163 -106.85076 145.277041 -69.238157 -63.391185 -23.813627 -26.623644 78.854501 89.174997 0
1813 -60.044575 -29.044944 238.62412 -60.666877 30.430335 257.228684 -19.964477 -30.036536 248.057222 -25.971103 31.126106 267.451811 -67.330313 5.474602 252.000666 -42.515141 64.501339 263.291311 -20.495012 3.336219 264.780235 0 0 0 0 -0.00053 0 0.000008 2.010064 -5.599067 -145.360961 134.162827 -152.61065 156.630777 -155.983265 116.271192 -106.844006 145.325583 -69.236937 -63.389035 -23.811677 -26.625577 78.860432 89.180991 0
1843 -60.044247 -29.045603 238.624716 -60.659099 30.430579 257.228923 -19.965804 -30.037963 248.046899 -25.960767 31.123489 267.444754 -67.326701 5.476601 252.002549 -42.490298 64.503306 263.300133 -20.493364 3.337868 264.77282 0 0 0 0 -0.000544 0 0.000011 2.014951 -5.61244 -145.379036 134.154155 -152.60584 156.635742 -156.044554 116.223242 -106.819867 145.393204 -69.235607 -63.387553 -23.809824 -26.626891 78.86637 89.185728 0
1875 -60.043967 -29.046005 238.625026 -60.651684 30.430514 257.228732 -19.966745 -30.039144 248.034978 -25.950485 31.120893 267.437673 -67.323202 5.478588 252.004218 -42.468393 64.500505 263.305449 -20.49187 3.339431 264.765573 0 0 0 0 -0.000618 0 0.000008 2.019473 -5.626652 -145.397689 134.144385 -152.600902 156.639849 -156.108414 116.173544 -106.793178 145.463467 -69.234814 -63.385643 -23.807584 -26.628635 78.872126 89.19038 0
1909 -60.043675 -29.046321 238.625193 -60.644341 30.43032 257.228088 -19.967555 -30.040723 248.022127 -25.940344 31.117365 267.430043 -67.319769 5.48043 252.00541 -42.449188 64.497483 263.309765 -20.490709 3.340695 264.758039 0 0 0 0 -0.000689 0 0.000006 2.022879 -5.640904 -145.415771 134.133963 -152.595933 156.641691 -156.172685 116.124024 -106.766918 145.537901 -69.233786 -63.381092 -23.80564 -26.633049 78.877718 89.194217 0
1941 -60.043335 -29.046491 238.625288 -60.636508 30.430275 257.227254 -19.968362 -30.042455 248.00899 -25.930524 31.114522 267.423201 -67.316455 5.482176 252.006412 -42.427751 64.498186 263.315797 -20.489705 3.341367 264.75141 0 0 0 0 -0.000647 0 0.000005 2.025946 -5.654191 -145.433877 134.125495 -152.590918 156.64281 -156.23934 116.07613 -106.739206 145.614829 -69.233118 -63.375733 -23.803483 -26.638297 78.883095 89.197345 0
1976 -60.043001 -29.04661 238.625288 -60.628998 30.430338 257.226396 -19.969293 -30.044055 247.995973 -25.919563 31.111041 267.41569 -67.313689 5.483481 252.00696 -42.40616 64.496392 263.320446 -20.488979 3.341752 264.743996 0 0 0 0 -0.000795 0 0.00001 2.028719 -5.669579 -145.454032 134.114875 -152.584492 156.641929 -156.31653 116.027831 -106.705022 145.69184 -69.232511 -63.368439 -23.801442 -26.645487 78.888145 89.200233 0
2007 -60.04259 -29.046765 238.625073 -60.618329 30.427778 257.224131 -19.970012 -30.045271 247.982526 -25.909567 31.106824 267.406702 -67.311013 5.48513 252.007318 -42.306122 63.476217 263.158607 -20.488265 3.341782 264.735937 0 0 0 0 -0.000792 0 0.000009 2.033035 -5.68651 -145.47393 134.10091 -152.577333 156.643402 -156.392129 115.969413 -106.668148 145.781337 -69.232213 -63.362105 -23.799626 -26.651728 78.892214 89.202866 0
