Time LHx LHy LHz LSx LSy LSz RHx RHy RHz RSx RSy RSz LEx LEy LEz CSx CSy CSz REx REy REz v1 v2 v3 v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24
371 -58.338666 -27.957642 226.387358 -58.273435 31.582236 244.800472 -17.877346 -29.502115 233.692598 -23.498508 31.386554 253.318191 -64.792168 5.306057 240.263748 -39.977613 64.572006 249.641252 -18.604831 3.608196 250.460839 0 0 0 0 -0.001639 0 0.000012 2.23022 -3.971806 -142.241797 134.298185 -152.896586 157.357027 -153.93205 113.146934 -108.554236 152.306334 -67.708698 -63.159037 -24.731125 -26.868213 79.835212 88.878137 0
403 -58.354425 -27.927068 226.426053 -58.274889 31.584123 244.821095 -17.877755 -29.499245 233.705044 -23.501728 31.391263 253.341556 -64.793909 5.308851 240.278268 -39.9746 64.57507 249.665546 -18.605565 3.610503 250.483632 0 0 0 0 -0.001544 0 0.000005 2.212532 -3.978212 -142.25168 134.295257 -152.922375 157.34744 -153.917191 113.147395 -108.577704 152.317699 -67.729572 -63.146294 -24.705778 -26.880998 79.848485 88.877075 0
442 -58.367777 -27.900687 226.460838 -58.276379 31.585577 244.84036 -17.878041 -29.496542 233.716965 -23.504363 31.394994 253.363991 -64.795798 5.311992 240.293121 -39.972946 64.575344 249.682593 -18.605794 3.612383 250.507426 0 0 0 0 -0.001555 0 0.000001 2.193 -3.983067 -142.257465 134.291332 -152.947281 157.333281 -153.867038 113.155841 -108.617149 152.314776 -67.746842 -63.131659 -24.684359 -26.89564 79.860453 88.8767 0
471 -58.378446 -27.878806 226.490164 -58.278227 31.586409 244.858432 -17.87805 -29.493758 233.729362 -23.506409 31.399408 253.386641 -64.797705 5.315233 240.309024 -39.973268 64.576012 249.694538 -18.606001 3.614212 250.531197 0 0 0 0 -0.00152 0 0 2.173459 -3.987458 -142.262917 134.288001 -152.966337 157.313255 -153.832665 113.170643 -108.641652 152.302061 -67.760923 -63.114741 -24.666946 -26.912536 79.870105 88.876928 0
503 -58.38747 -27.855715 226.520824 -58.280116 31.587031 244.875264 -17.878048 -29.491651 233.741689 -23.508315 31.403992 253.40817 -64.799589 5.3184 240.324306 -39.974704 64.576352 249.702668 -18.603984 3.616573 250.55809 0 0 0 0 -0.001368 0 0.000001 2.158243 -3.993861 -142.266879 134.279157 -152.97827 157.294757 -153.810491 113.174394 -108.658374 152.295523 -67.768559 -63.098428 -24.656533 -26.928847 79.877465 88.876752 0
539 -58.39377 -27.837539 226.547837 -58.282864 31.587678 244.892931 -17.877936 -29.490077 233.753324 -23.510061 31.40862 253.428602 -64.801353 5.320495 240.33978 -39.97677 64.577496 249.708629 -18.601045 3.618228 250.5862 0 0 0 0 -0.001686 0 0.000002 2.137094 -3.99948 -142.272812 134.273852 -152.987934 157.262122 -153.810594 113.216213 -108.653377 152.244253 -67.778482 -63.078533 -24.645392 -26.948566 79.881794 88.880068 0
575 -58.398354 -27.822095 226.571178 -58.286041 31.58837 244.910097 -17.878373 -29.488358 233.767796 -23.511578 31.413832 253.447795 -64.80301 5.32235 240.355396 -39.982063 64.589971 249.710631 -18.599133 3.619761 250.612164 0 0 0 0 -0.001749 0 0.000002 2.112535 -4.002822 -142.275806 134.270162 -152.996447 157.221517 -153.779486 113.27368 -108.663416 152.172864 -67.785371 -63.055891 -24.638256 -26.970971 79.883488 88.884654 0
610 -58.401865 -27.809086 226.591396 -58.28923 31.588709 244.925714 -17.879339 -29.485649 233.784175 -23.513539 31.418726 253.465939 -64.8049 5.324385 240.370989 -39.986786 64.598107 249.710512 -18.597242 3.621043 250.636578 0 0 0 0 -0.001457 0 -0.000001 2.0939 -4.007525 -142.277699 134.262649 -153.00213 157.189931 -153.738728 113.315885 -108.678079 152.112006 -67.788352 -63.039927 -24.63539 -26.986743 79.883733 88.888426 0
639 -58.404577 -27.79817 226.609635 -58.292431 31.588611 244.940114 -17.879854 -29.482892 233.800197 -23.514526 31.423834 253.485465 -64.806676 5.326536 240.386271 -39.992183 64.605552 249.709105 -18.595597 3.622457 250.659871 0 0 0 0 -0.001188 0 -0.000001 2.079439 -4.01217 -142.278335 134.253994 -153.003387 157.162265 -153.723001 113.360123 -108.681345 152.044373 -67.788498 -63.027843 -24.635611 -26.998606 79.882954 88.892901 0
676 -58.407354 -27.788702 226.6258 -58.295888 31.588447 244.953728 -17.880288 -29.480386 233.815837 -23.515442 31.428382 253.503776 -64.808208 5.3286 240.400767 -39.99711 64.611197 249.707842 -18.594156 3.623327 250.681734 0 0 0 0 -0.001103 0 0.000003 2.069341 -4.019883 -142.278607 134.23884 -153.002967 157.141649 -153.712208 113.376047 -108.680023 152.002708 -67.78758 -63.016879 -24.636961 -27.009401 79.881854 88.896295 0
707 -58.412009 -27.769253 226.650476 -58.299339 31.588072 244.966674 -17.880608 -29.478016 233.830595 -23.515971 31.432217 253.52006 -64.80965 5.330471 240.41574 -40.002158 64.616412 249.705935 -18.592899 3.62409 250.701976 0 0 0 0 -0.001001 0 0 2.05958 -4.026351 -142.276926 134.224224 -153.003799 157.12296 -153.690591 113.388711 -108.689941 151.964066 -67.785547 -63.007155 -24.638901 -27.018978 79.881717 88.899225 0
743 -58.41682 -27.753183 226.6716 -58.30524 31.588197 244.980884 -17.880927 -29.475698 233.844757 -23.516418 31.436309 253.536105 -64.81123 5.332251 240.429926 -40.007976 64.617026 249.703813 -18.591961 3.625001 250.722194 0 0 0 0 -0.000946 0 0.000001 2.049642 -4.031824 -142.274267 134.210619 -153.005816 157.105101 -153.681248 113.403731 -108.670103 151.927631 -67.789052 -62.998474 -24.63591 -27.027537 79.881176 88.901689 0
774 -58.421791 -27.735624 226.694179 -58.311105 31.588313 244.994187 -17.881234 -29.473823 233.858204 -23.51678 31.43948 253.550386 -64.812779 5.333583 240.444231 -40.0141 64.616853 249.701285 -18.591145 3.625293 250.74079 0 0 0 0 -0.00094 0 0.000012 2.036192 -4.033741 -142.263045 134.195563 -153.014344 157.086728 -153.608689 113.415975 -108.70094 151.894901 -67.79045 -62.989151 -24.634336 -27.03676 79.881797 88.90367 0
807 -58.427185 -27.721837 226.714158 -58.316773 31.588441 245.00649 -17.881329 -29.472181 233.870435 -23.517193 31.442335 253.563309 -64.814472 5.334887 240.458584 -40.022203 64.617372 249.697375 -18.590422 3.624246 250.759339 0 0 0 0 -0.000804 0 0.000011 2.02371 -4.034454 -142.250993 134.182085 -153.021952 157.069373 -153.547785 113.429939 -108.718222 151.862189 -67.792642 -62.980953 -24.632184 -27.04487 79.882077 88.905429 0
842 -58.432949 -27.71242 226.731062 -58.322394 31.588367 245.01791 -17.881368 -29.470694 233.882046 -23.518467 31.446549 253.576398 -64.816225 5.336139 240.472651 -40.030801 64.617318 249.693227 -18.589492 3.62475 250.778461 0 0 0 0 -0.000849 0 0.000011 2.009477 -4.034224 -142.238853 134.170405 -153.028581 157.047534 -153.501078 113.451971 -108.734539 151.824286 -67.793133 -62.97038 -24.630839 -27.055376 79.88403 88.906704 0
875 -58.443779 -27.694103 226.755309 -58.327991 31.588572 245.028687 -17.881368 -29.469514 233.892345 -23.519756 31.450889 253.589106 -64.818221 5.337781 240.488434 -40.037858 64.618242 249.690771 -18.589583 3.625239 250.793028 0 0 0 0 -0.0009 0 0.000012 1.994164 -4.03381 -142.225903 134.158284 -153.03532 157.023647 -153.466553 113.484194 -108.756906 151.775965 -67.792044 -62.959363 -24.630095 -27.066312 79.887865 88.908272 0
906 -58.454388 -27.679843 226.775932 -58.333772 31.588534 245.038843 -17.881486 -29.468259 233.902597 -23.521709 31.455463 253.601074 -64.820844 5.339125 240.504146 -40.059519 64.628559 249.680257 -18.589267 3.62559 250.806618 0 0 0 0 -0.000637 0 0.000015 1.984317 -4.034537 -142.211371 134.142297 -153.044637 157.013271 -153.456514 113.487923 -108.760279 151.760474 -67.793645 -62.95302 -24.624716 -27.072655 79.896415 88.908171 0
938 -58.464175 -27.667108 226.794529 -58.339363 31.588441 245.048332 -17.881562 -29.466605 233.911896 -23.523797 31.45932 253.612065 -64.823705 5.34059 240.520287 -40.081653 64.638221 249.669504 -18.58888 3.625674 250.819802 0 0 0 0 -0.00048 0 0.000013 1.976007 -4.034233 -142.197542 134.129076 -153.051247 157.003261 -153.455218 113.499123 -108.763561 151.734659 -67.792354 -62.947798 -24.621997 -27.077842 79.904997 88.90886 0
970 -58.471549 -27.657646 226.809931 -58.344537 31.588331 245.057321 -17.881696 -29.465559 233.920932 -23.527868 31.461093 253.620768 -64.827168 5.342405 240.536976 -40.102839 64.648968 249.658275 -18.588133 3.625162 250.832367 0 0 0 0 -0.00033 0 0.000015 1.96856 -4.032314 -142.182449 134.117821 -153.053801 156.990922 -153.467947 113.515931 -108.756324 151.704229 -67.78856 -62.941355 -24.622032 -27.084246 79.912618 88.909585 0
1003 -58.478647 -27.649701 226.82395 -58.349389 31.588158 245.065784 -17.88194 -29.46474 233.929372 -23.534618 31.462112 253.628564 -64.830798 5.344138 240.552783 -40.12219 64.658868 249.648261 -18.587653 3.624177 250.844431 0 0 0 0 0.000091 0 0.000013 1.962613 -4.024837 -142.169464 134.11979 -153.048806 156.974033 -153.505967 113.56489 -108.727552 151.64229 -67.781757 -62.935405 -24.626379 -27.090128 79.916878 88.910949 0
1035 -58.484548 -27.643302 226.836061 -58.35501 31.587386 245.074987 -17.882116 -29.464012 233.937526 -23.543429 31.462467 253.635812 -64.834911 5.34524 240.568566 -40.140378 64.667273 249.639535 -18.58741 3.623048 250.855684 0 0 0 0 0.000299 0 0.000009 1.955662 -4.012843 -142.158165 134.132479 -153.043142 156.954466 -153.547011 113.636787 -108.696939 151.558297 -67.775111 -62.929155 -24.630703 -27.096322 79.920874 88.912066 0
1072 -58.490497 -27.6375 226.847267 -58.36224 31.586269 245.085025 -17.882185 -29.46384 233.945155 -23.554561 31.462392 253.643084 -64.840221 5.347517 240.584493 -40.168679 64.687663 249.63026 -18.587334 3.623106 250.86596 0 0 0 0 0.000559 0 0.000005 1.949539 -3.997241 -142.147238 134.152756 -153.035835 156.934912 -153.568872 113.722252 -108.673745 151.460878 -67.766438 -62.923592 -24.637893 -27.101852 79.922693 88.912705 0
1103 -58.494782 -27.633584 226.855779 -58.370036 31.584883 245.095015 -17.882171 -29.463637 233.951664 -23.565379 31.462249 253.650999 -64.845526 5.34973 240.599608 -40.194961 64.702767 249.619102 -18.587504 3.62308 250.875545 0 0 0 0 0.000853 0 0.000003 1.944651 -3.977842 -142.135856 134.180172 -153.028299 156.917601 -153.565552 113.817221 -108.658232 151.351867 -67.757399 -62.919877 -24.645978 -27.105553 79.923286 88.91296 0
1136 -58.498502 -27.630594 226.86336 -58.377916 31.583279 245.104933 -17.88193 -29.463005 233.957076 -23.576759 31.46351 253.660035 -64.850855 5.352004 240.61377 -40.223995 64.725888 249.607611 -18.587336 3.623185 250.885367 0 0 0 0 0.000887 0 -0.000009 1.941357 -3.959409 -142.123543 134.204726 -153.020072 156.902786 -153.545544 113.898573 -108.652952 151.25732 -67.746864 -62.915498 -24.656315 -27.10994 79.921969 88.912712 0
1170 -58.501917 -27.628163 226.87037 -58.385551 31.581461 245.114398 -17.881683 -29.462379 233.962035 -23.587711 31.464231 253.668833 -64.855939 5.354039 240.627575 -40.250531 64.747381 249.597025 -18.587321 3.623141 250.894475 0 0 0 0 0.000771 0 -0.000006 1.937208 -3.942043 -142.112381 134.228295 -153.01253 156.886946 -153.510885 113.977795 -108.652993 151.162099 -67.737012 -62.909077 -24.666325 -27.11636 79.919985 88.912645 0
1203 -58.505511 -27.627745 226.877165 -58.393353 31.579342 245.123363 -17.881414 -29.461771 233.966589 -23.598173 31.464842 253.677106 -64.86311 5.356316 240.642095 -40.274546 64.768976 249.587798 -18.587723 3.624067 250.90425 0 0 0 0 0.00079 0 -0.000005 1.933971 -3.925216 -142.101919 134.251487 -153.004837 156.872779 -153.477855 114.049803 -108.652579 151.074874 -67.727041 -62.902917 -24.676439 -27.122531 79.918012 88.912324 0
1239 -58.508945 -27.628186 226.883721 -58.401233 31.577125 245.132136 -17.881154 -29.461071 233.970857 -23.608463 31.46528 253.683877 -64.870203 5.358156 240.655732 -40.296641 64.789629 249.579716 -18.587928 3.624944 250.913978 0 0 0 0 0.00074 0 -0.000004 1.933179 -3.911639 -142.096254 134.272976 -152.990278 156.856636 -153.484868 114.123389 -108.615836 150.990532 -67.717256 -62.895987 -24.687422 -27.129502 79.913751 88.911369 0
1270 -58.517545 -27.623072 226.895308 -58.408892 31.575039 245.140362 -17.881034 -29.460853 233.974719 -23.618756 31.465277 253.689933 -64.877272 5.360141 240.668368 -40.318543 64.813346 249.572349 -18.588249 3.625783 250.92299 0 0 0 0 0.000552 0 -0.000003 1.929959 -3.898854 -142.091025 134.293316 -152.97731 156.837228 -153.490305 114.208141 -108.583932 150.896378 -67.708671 -62.888628 -24.697336 -27.136886 79.909401 88.91073 0
1303 -58.525693 -27.618897 226.90587 -58.416063 31.573114 245.148063 -17.88092 -29.460615 233.978391 -23.629503 31.465474 253.696132 -64.884323 5.361678 240.680099 -40.338284 64.830077 249.563527 -18.588613 3.626209 250.931168 0 0 0 0 0.000356 0 -0.000002 1.923084 -3.885791 -142.086467 134.314885 -152.97241 156.818578 -153.496123 114.293633 -108.560396 150.802581 -67.705126 -62.882007 -24.699844 -27.143531 79.911094 88.910135 0
1338 -58.53287 -27.615514 226.915693 -58.42402 31.571314 245.155406 -17.880861 -29.460445 233.981967 -23.639631 31.465665 253.701901 -64.891112 5.362609 240.690589 -40.356743 64.84583 249.55318 -18.589512 3.626287 250.938678 0 0 0 0 0.000382 0 -0.000003 1.917578 -3.873606 -142.083086 134.335873 -152.966823 156.80198 -153.506923 114.376039 -108.534077 150.710765 -67.701745 -62.875966 -24.702446 -27.149599 79.91225 88.909464 0
1374 -58.539325 -27.612978 226.923943 -58.432257 31.569821 245.162511 -17.880906 -29.460675 233.985567 -23.65099 31.4657 253.707123 -64.897734 5.363325 240.700388 -40.37374 64.860696 249.543619 -18.590696 3.626315 250.946021 0 0 0 0 0.000374 0 -0.000005 1.911915 -3.861375 -142.077016 134.354266 -152.963667 156.787497 -153.493568 114.44787 -108.519789 150.630888 -67.699284 -62.870521 -24.704699 -27.155107 79.912297 88.90804 0
1409 -58.544636 -27.611536 226.930475 -58.43963 31.568 245.168686 -17.881016 -29.460859 233.989048 -23.662685 31.465939 253.711414 -64.903682 5.363584 240.709305 -40.392569 64.872348 249.528837 -18.591717 3.626498 250.952744 0 0 0 0 0.000538 0 0.000001 1.905609 -3.845594 -142.068865 134.377677 -152.96096 156.772178 -153.468407 114.530461 -108.514163 150.540995 -67.69597 -62.865586 -24.708018 -27.160119 79.911739 88.906341 0
1438 -58.549446 -27.611157 226.936412 -58.446693 31.566238 245.17436 -17.881365 -29.461017 233.992386 -23.675974 31.466866 253.715897 -64.909637 5.363539 240.71722 -40.411431 64.881653 249.514103 -18.592823 3.62674 250.9588 0 0 0 0 0.000594 0 -0.000002 1.899692 -3.829179 -142.061655 134.403296 -152.957073 156.756458 -153.446417 114.619627 -108.506863 150.443456 -67.691864 -62.861413 -24.712286 -27.164353 79.9107 88.904992 0
1474 -58.553994 -27.611122 226.941872 -58.453351 31.564471 245.179629 -17.882325 -29.460832 233.997798 -23.693199 31.465822 253.716111 -64.915484 5.362661 240.724349 -40.428486 64.88952 249.499583 -18.593957 3.627006 250.964499 0 0 0 0 0.000535 0 -0.000006 1.894283 -3.814276 -142.054953 134.426401 -152.953205 156.741771 -153.426458 114.712009 -108.496952 150.337576 -67.688855 -62.857979 -24.715829 -27.167837 79.909025 88.903873 0
1508 -58.558279 -27.611455 226.946831 -58.459502 31.562576 245.184064 -17.883606 -29.460311 234.00352 -23.710088 31.464636 253.715563 -64.920723 5.360943 240.729928 -40.442687 64.892298 249.488139 -18.595286 3.627694 250.969291 0 0 0 0 0.000868 0 0.000025 1.885142 -3.789668 -142.049025 134.469688 -152.949153 156.719437 -153.408437 114.866754 -108.485827 150.168357 -67.686028 -62.857646 -24.719386 -27.168182 79.90695 88.90361 0
1543 -58.562362 -27.612221 226.951408 -58.465272 31.560728 245.188022 -17.88514 -29.45978 234.009004 -23.727317 31.463543 253.713632 -64.925909 5.358998 240.734959 -40.456089 64.895141 249.476719 -18.596593 3.628513 250.973821 0 0 0 0 0.000909 0 -0.00001 1.876085 -3.764361 -142.040978 134.512255 -152.947099 156.699269 -153.380749 115.018184 -108.48034 150.002098 -67.684416 -62.859039 -24.72168 -27.166794 79.905181 88.903528 0
1574 -58.566386 -27.613103 226.955509 -58.470517 31.558937 245.191455 -17.886476 -29.459375 234.012938 -23.745264 31.462231 253.709197 -64.930987 5.356081 240.739083 -40.468132 64.897114 249.466205 -18.59754 3.629044 250.977445 0 0 0 0 0.000926 0 -0.000003 1.866014 -3.737668 -142.033683 134.558347 -152.944615 156.676643 -153.357446 115.183091 -108.471014 149.824037 -67.683186 -62.860546 -24.72371 -27.165272 79.903215 88.903872 0
1606 -58.569789 -27.614051 226.958823 -58.47528 31.557202 245.194221 -17.887829 -29.45925 234.016824 -23.762771 31.460956 253.704429 -64.935511 5.352902 240.742421 -40.477714 64.900982 249.457145 -18.598388 3.629581 250.980568 0 0 0 0 0.000929 0 0.000002 1.853616 -3.708529 -142.027452 134.610394 -152.941947 156.649178 -153.33556 115.371393 -108.460077 149.626056 -67.682074 -62.861053 -24.725719 -27.164737 79.901058 88.90447 0
1642 -58.572912 -27.61544 226.961422 -58.479321 31.555551 245.196271 -17.889211 -29.459134 234.020376 -23.77917 31.459832 253.699565 -64.940053 5.349429 240.744591 -40.485868 64.903682 249.448943 -18.599215 3.630108 250.983453 0 0 0 0 0.000948 0 -0.000009 1.84175 -3.679521 -142.021416 134.662374 -152.939424 156.622925 -153.311265 115.556385 -108.450563 149.430341 -67.680853 -62.86238 -24.727896 -27.163374 79.89875 88.905249 0
1674 -58.575743 -27.616736 226.963353 -58.482718 31.554127 245.197845 -17.890562 -29.459152 234.023857 -23.7931 31.458992 253.695226 -64.944196 5.346779 240.74626 -40.492284 64.904815 249.441195 -18.600288 3.629957 250.985289 0 0 0 0 0.000847 0 -0.000011 1.830725 -3.653129 -142.017563 134.711305 -152.93612 156.59757 -153.296122 115.733422 -108.435102 149.244031 -67.680414 -62.863576 -24.729568 -27.162138 79.895966 88.906105 0
1707 -58.578497 -27.618074 226.964903 -58.485067 31.552646 245.198488 -17.891924 -29.459149 234.026957 -23.804861 31.458279 253.691459 -64.948273 5.344038 240.747499 -40.497878 64.905679 249.434304 -18.601534 3.629458 250.986552 0 0 0 0 0.000681 0 -0.000017 1.822756 -3.632754 -142.014922 134.749413 -152.932679 156.578192 -153.287732 115.878489 -108.418865 149.090404 -67.680149 -62.865734 -24.730909 -27.159963 79.893554 88.906508 0
1738 -58.581048 -27.619484 226.966143 -58.487189 31.551135 245.198727 -17.893009 -29.458994 234.028983 -23.815404 31.457746 253.687859 -64.953268 5.341483 240.747809 -40.502965 64.905488 249.427438 -18.602924 3.629142 250.987411 0 0 0 0 0.000358 0 -0.000009 1.817923 -3.621384 -142.01608 134.773312 -152.926947 156.562793 -153.297208 115.989543 -108.388521 148.964312 -67.679927 -62.867896 -24.732228 -27.157796 79.891106 88.906649 0
1770 -58.583415 -27.620834 226.967192 -58.489132 31.549713 245.19856 -17.894104 -29.458737 234.030461 -23.825677 31.457704 253.683805 -64.958245 5.338833 240.747666 -40.507114 64.904982 249.421048 -18.604639 3.628774 250.987983 0 0 0 0 0.000247 0 0.000001 1.815129 -3.614059 -142.02023 134.792113 -152.918679 156.548937 -153.314392 116.085218 -108.343888 148.855806 -67.680888 -62.869172 -24.733245 -27.156544 79.886915 88.906151 0
1803 -58.587128 -27.62225 226.96805 -58.490539 31.548524 245.198011 -17.895934 -29.458147 234.032536 -23.83405 31.457567 253.680444 -64.96309 5.336291 240.747213 -40.510586 64.904541 249.414897 -18.606478 3.628331 250.988293 0 0 0 0 0.000179 0 0.000002 1.812446 -3.60809 -142.025051 134.808871 -152.910076 156.534968 -153.331133 116.176882 -108.296288 148.752434 -67.682161 -62.869985 -24.734123 -27.155778 79.882397 88.905167 0
1835 -58.591074 -27.623841 226.968765 -58.491808 31.54729 245.197105 -17.897844 -29.457557 234.034514 -23.841645 31.457406 253.677011 -64.968157 5.333956 240.745902 -40.512246 64.901465 249.408436 -18.608655 3.627766 250.988173 0 0 0 0 -0.000038 0 0.000002 1.810924 -3.607265 -142.031997 134.817468 -152.902883 156.52473 -153.351474 116.240816 -108.252224 148.669303 -67.683543 -62.871679 -24.733843 -27.154088 79.880208 88.905103 0
1872 -58.594924 -27.625382 226.969242 -58.492684 31.546152 245.195866 -17.899752 -29.456851 234.036279 -23.850258 31.454688 253.669381 -64.972973 5.331496 240.743899 -40.512559 64.897913 249.402189 -18.611205 3.627041 250.98691 0 0 0 0 -0.000261 0 0.000004 1.810163 -3.611351 -142.040098 134.817396 -152.89618 156.516505 -153.365297 116.286724 -108.206997 148.59845 -67.686193 -62.873749 -24.732371 -27.152042 79.878059 88.904634 0
1903 -58.599699 -27.627334 226.969838 -58.493453 31.544936 245.193958 -17.902605 -29.456162 234.038138 -23.8582 31.451905 253.661561 -64.977807 5.328517 240.741158 -40.512687 64.894575 249.396014 -18.613927 3.626314 250.985312 0 0 0 0 -0.00013 0 0.000007 1.806679 -3.610277 -142.049906 134.829351 -152.890059 156.503417 -153.37705 116.36551 -108.163046 148.500688 -67.689384 -62.876906 -24.730333 -27.148937 79.876058 88.903566 0
1935 -58.604205 -27.62908 226.970148 -58.494115 31.54383 245.191979 -17.90558 -29.455423 234.039855 -23.865882 31.448987 253.652334 -64.98245 5.325603 240.73813 -40.512446 64.891291 249.390149 -18.617092 3.625176 250.982904 0 0 0 0 -0.000244 0 0.000006 1.802838 -3.610998 -142.060862 134.838866 -152.885606 156.491281 -153.391167 116.435721 -108.120508 148.407451 -67.693663 -62.880652 -24.726703 -27.145188 79.875345 88.903684 0
1970 -58.609468 -27.631253 226.970363 -58.494145 31.542647 245.189357 -17.909667 -29.455051 234.040403 -23.872633 31.445798 253.642154 -64.989364 5.324675 240.733743 -40.511376 64.885372 249.381542 -18.620084 3.62425 250.980711 0 0 0 0 -0.000356 0 0.00001 1.798972 -3.613796 -142.075218 134.847625 -152.881363 156.479307 -153.401583 116.504536 -108.080393 148.315924 -67.697868 -62.884995 -24.723212 -27.140866 79.874475 88.903286 0
