Time LHx LHy LHz LSx LSy LSz RHx RHy RHz RSx RSy RSz LEx LEy LEz CSx CSy CSz REx REy REz v1 v2 v3 v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24
24 -60.874885 -26.261333 241.924024 -62.024784 30.710489 262.205267 -19.850901 -29.141912 249.079299 -26.681083 31.272653 270.069695 -68.285573 6.085138 256.520176 -43.124229 65.169692 266.681194 -21.412522 3.258758 267.121601 0 0 0 0 -0.000482 2 0.000003 1.92964 -4.277731 -143.994827 135.439366 -151.864558 155.723838 -146.152227 120.181686 -117.333411 153.943303 -66.332275 -60.950683 -26.811714 -29.170576 78.130222 87.569038 0
59 -60.888892 -26.275724 241.836834 -62.014097 30.703995 262.153196 -19.857773 -29.144546 248.977995 -26.671666 31.257209 270.004821 -68.260229 6.055493 256.461477 -43.0884 65.145338 266.609073 -21.406808 3.268266 267.053628 0 0 0 0 -0.000483 2 -0.000004 1.84484 -4.233856 -143.951948 135.484235 -151.961458 155.651137 -145.877707 120.334485 -117.940979 153.850129 -66.257792 -60.917013 -26.842726 -29.202203 78.204605 87.58877 0
92 -60.905939 -26.301637 241.736937 -62.004024 30.698234 262.104869 -19.868985 -29.146609 248.891425 -26.66572 31.244099 269.938636 -68.238109 6.030721 256.408381 -43.055487 65.126902 266.545987 -21.40608 3.285162 266.97166 0 0 0 0 -0.000245 2 -0.000002 1.791694 -4.201521 -143.917907 135.514865 -152.037082 155.62047 -145.56773 120.247334 -118.404275 153.891771 -66.201517 -60.880723 -26.864419 -29.236325 78.2648 87.609908 0
123 -60.921448 -26.33951 241.637659 -61.992496 30.703527 262.059808 -19.879332 -29.148144 248.817968 -26.660284 31.233293 269.879818 -68.220723 6.01294 256.359482 -43.023816 65.11479 266.497326 -21.408637 3.304611 266.896129 0 0 0 0 0.000164 2 0 1.776299 -4.172243 -143.890933 135.546448 -152.104286 155.656884 -145.324086 120.106023 -118.8992 153.98274 -66.129014 -60.888307 -26.897807 -29.226851 78.331945 87.629509 0
158 -60.931277 -26.393837 241.543674 -61.97964 30.710673 262.012076 -19.889019 -29.148704 248.755169 -26.654801 31.224307 269.82944 -68.210292 5.997721 256.307673 -42.99778 65.104854 266.457129 -21.40922 3.323251 266.831613 0 0 0 0 0.000396 2 0.000001 1.775088 -4.137398 -143.846701 135.571904 -152.158782 155.708957 -145.130711 119.92552 -119.314175 154.102445 -66.064157 -60.906539 -26.92632 -29.207397 78.395311 87.642608 0
191 -60.942453 -26.41778 241.486144 -61.967671 30.71875 261.967683 -19.89744 -29.14989 248.703241 -26.646432 31.216514 269.782472 -68.204421 5.984114 256.258154 -42.974016 65.096158 266.417384 -21.411815 3.344257 266.769552 0 0 0 0 0.000309 2 0 1.77956 -4.115605 -143.821882 135.590671 -152.193226 155.752346 -145.033149 119.743845 -119.564401 154.191135 -66.02493 -60.922895 -26.938925 -29.189635 78.44344 87.657631 0
224 -60.950339 -26.449716 241.440487 -61.956674 30.727142 261.925983 -19.90498 -29.150239 248.656368 -26.634926 31.208265 269.737911 -68.203294 5.970545 256.20296 -42.953375 65.082383 266.374803 -21.413782 3.362684 266.713047 0 0 0 0 0.000317 2 0 1.798732 -4.107813 -143.806822 135.591195 -152.217768 155.815231 -144.966775 119.508781 -119.641798 154.319556 -66.01746 -60.952916 -26.931061 -29.158741 78.47379 87.667503 0
259 -60.95717 -26.491567 241.400838 -61.945897 30.736819 261.883187 -19.911656 -29.14997 248.617458 -26.623365 31.199056 269.695926 -68.204784 5.952748 256.133294 -42.931485 65.037858 266.299963 -21.417257 3.38152 266.657758 0 0 0 0 0.000084 2 0 1.812949 -4.114878 -143.803146 135.573389 -152.244809 155.870708 -144.865604 119.247804 -119.632355 154.450609 -66.041413 -60.979703 -26.900338 -29.131131 78.491726 87.67681 0
292 -60.966396 -26.554427 241.364431 -61.935592 30.748671 261.842179 -19.917993 -29.149747 248.583341 -26.61218 31.189734 269.657826 -68.204963 5.934406 256.063914 -42.9151 65.026826 266.240811 -21.422708 3.395379 266.595817 0 0 0 0 -0.000021 2 0.000001 1.82512 -4.128862 -143.808382 135.550658 -152.289407 155.939646 -144.742862 118.971594 -119.586266 154.598465 -66.09891 -61.015482 -26.842026 -29.09492 78.502949 87.682249 0
324 -60.971421 -26.631647 241.331911 -61.926156 30.759856 261.805534 -19.923122 -29.149324 248.551154 -26.598042 31.181014 269.622517 -68.209296 5.919972 255.992365 -42.902169 65.018904 266.189075 -21.427426 3.406613 266.53924 0 0 0 0 -0.000008 2 0.000002 1.842572 -4.14701 -143.814739 135.520718 -152.356651 156.041795 -144.565684 118.589433 -119.569344 154.802617 -66.172841 -61.063069 -26.763196 -29.047327 78.525364 87.683515 0
360 -60.980076 -26.718542 241.304708 -61.911786 30.773231 261.762261 -19.927678 -29.148862 248.522615 -26.584354 31.173292 269.591308 -68.216914 5.897108 255.914092 -42.891094 65.013528 266.144037 -21.429834 3.418706 266.482878 0 0 0 0 -0.000188 2 0 1.855726 -4.176175 -143.828721 135.476371 -152.422748 156.134199 -144.340108 118.187644 -119.49969 155.012582 -66.267845 -61.103951 -26.669134 -29.006497 78.539312 87.684002 0
391 -60.994935 -26.814634 241.286492 -61.896735 30.786228 261.718941 -19.927858 -29.152262 248.485541 -26.569209 31.166545 269.561911 -68.225574 5.875976 255.844927 -42.881978 65.008116 266.104245 -21.430057 3.430695 266.426897 0 0 0 0 -0.000136 2 -0.000001 1.877398 -4.209467 -143.855937 135.437003 -152.481535 156.23633 -144.245171 117.787667 -119.309196 155.211156 -66.380692 -61.150016 -26.559052 -28.960248 78.552612 87.687102 0
426 -61.008471 -26.903385 241.272306 -61.880106 30.798572 261.674142 -19.926137 -29.155496 248.450255 -26.552945 31.159654 269.534421 -68.237662 5.857386 255.780697 -42.87487 64.999932 266.067147 -21.428157 3.441194 266.378641 0 0 0 0 -0.000205 2 0 1.896793 -4.246358 -143.882195 135.389478 -152.539558 156.333144 -144.235126 117.392418 -119.072885 155.423307 -66.499127 -61.186922 -26.438514 -28.923413 78.576993 87.687306 0
459 -61.020797 -26.983306 241.25998 -61.859417 30.810973 261.620522 -19.921601 -29.159132 248.415136 -26.537687 31.153557 269.509792 -68.247193 5.836346 255.714202 -42.868629 64.95893 265.991139 -21.41716 3.448495 266.319704 0 0 0 0 -0.000222 2 -0.000001 1.919403 -4.287945 -143.919693 135.343803 -152.570532 156.409338 -144.357218 117.059684 -118.738539 155.604788 -66.613694 -61.214578 -26.325752 -28.895763 78.59282 87.687939 0
494 -61.032289 -27.060124 241.249061 -61.839211 30.822229 261.565185 -19.91325 -29.16393 248.37997 -26.521742 31.147826 269.486618 -68.257952 5.820741 255.64754 -42.863709 64.90702 265.911531 -21.400204 3.456268 266.257596 0 0 0 0 0.00006 2 0 1.961319 -4.324714 -143.955167 135.30574 -152.590483 156.513121 -144.589503 116.739912 -118.345092 155.747386 -66.726936 -61.254581 -26.215066 -28.854924 78.607017 87.697758 0
526 -61.041331 -27.130833 241.237402 -61.815321 30.83258 261.50291 -19.905069 -29.165718 248.35217 -26.504925 31.141654 269.462824 -68.269098 5.806774 255.585957 -42.856577 64.866078 265.841651 -21.382707 3.461778 266.197944 0 0 0 0 0.000124 2 0 2.011074 -4.36381 -143.991055 135.263435 -152.604079 156.626228 -144.833005 116.430056 -117.923099 155.862114 -66.843931 -61.299939 -26.102324 -28.808432 78.618538 87.710872 0
558 -61.047363 -27.19436 241.224337 -61.787879 30.842078 261.436033 -19.894281 -29.166076 248.325586 -26.489055 31.137487 269.440365 -68.281889 5.796373 255.528545 -42.848811 64.827621 265.781999 -21.364468 3.468609 266.143656 0 0 0 0 0.000204 2 0 2.073422 -4.408665 -144.030675 135.213345 -152.588832 156.735676 -145.200834 116.130081 -117.408119 155.956231 -66.950049 -61.348028 -26.001995 -28.759159 78.625191 87.724655 0
594 -61.05122 -27.250293 241.211534 -61.762917 30.850726 261.374497 -19.874625 -29.166725 248.295999 -26.473713 31.136158 269.416642 -68.295091 5.786893 255.470586 -42.842582 64.789879 265.726185 -21.342626 3.474682 266.088653 0 0 0 0 0.00017 2 0.000001 2.144315 -4.46501 -144.089243 135.159223 -152.543251 156.831881 -145.731378 115.875772 -116.799408 156.028138 -67.046414 -61.390516 -25.914307 -28.715737 78.624405 87.735692 0
627 -61.053199 -27.299729 241.19668 -61.739814 30.859172 261.313438 -19.836798 -29.191887 248.241019 -26.458052 31.13547 269.392705 -68.307292 5.77961 255.419827 -42.836383 64.75752 265.677643 -21.315987 3.479303 266.030788 0 0 0 0 0.000158 2 0 2.212003 -4.519161 -144.144956 135.106634 -152.499633 156.92364 -146.180286 115.664005 -116.230268 156.083341 -67.140162 -61.429757 -25.832 -28.67631 78.61771 87.738674 0
661 -61.056143 -27.323949 241.188741 -61.718816 30.869356 261.248255 -19.805883 -29.212815 248.191667 -26.44285 31.135336 269.369078 -68.317664 5.77554 255.37107 -42.829591 64.729899 265.633631 -21.277584 3.473505 265.935421 0 0 0 0 0.000286 2 -0.000001 2.282044 -4.564636 -144.194055 135.064783 -152.447499 157.011588 -146.657034 115.490511 -115.679628 156.173358 -67.21805 -61.455925 -25.764932 -28.65168 78.609623 87.722974 0
694 -61.05516 -27.355996 241.169906 -61.702275 30.879888 261.184692 -19.776967 -29.233107 248.145843 -26.42723 31.136081 269.339204 -68.328333 5.774442 255.319929 -42.825267 64.706081 265.590191 -21.227668 3.445395 265.819049 0 0 0 0 0.000951 2 0.000004 2.401949 -4.60276 -144.231211 135.025691 -152.392317 157.196215 -147.155988 115.238758 -115.120922 156.240039 -67.289595 -61.529016 -25.704964 -28.57773 78.599012 87.73396 0
727 -61.053562 -27.383769 241.150975 -61.690646 30.888832 261.125875 -19.748609 -29.252869 248.100257 -26.408786 31.137589 269.309306 -68.339413 5.773741 255.270791 -42.830557 64.694387 265.542841 -21.176063 3.429705 265.705705 0 0 0 0 0.001183 2 0 2.531059 -4.630021 -144.259854 134.999813 -152.343707 157.405825 -147.603173 115.044305 -114.635954 156.224082 -67.355751 -61.618159 -25.651132 -28.486007 78.586057 87.76383 0
762 -61.051917 -27.408171 241.132331 -61.68111 30.896473 261.07204 -19.718874 -29.280144 248.036218 -26.392782 31.141368 269.274855 -68.351895 5.775723 255.222464 -42.8359 64.686149 265.4984 -21.129648 3.417018 265.607047 0 0 0 0 0.001194 2 0 2.655885 -4.652015 -144.281158 134.977128 -152.301393 157.613164 -147.97598 114.875 -114.209821 156.192511 -67.416691 -61.712332 -25.603299 -28.388903 78.570717 87.797936 0
794 -61.050195 -27.430233 241.114712 -61.67382 30.902946 261.02047 -19.69516 -29.309043 247.968459 -26.378414 31.145778 269.242001 -68.364042 5.780583 255.173159 -42.843595 64.680809 265.455341 -21.089524 3.40717 265.523744 0 0 0 0 0.000791 2 -0.000003 2.746879 -4.674831 -144.30545 134.955789 -152.260157 157.753915 -148.284628 114.782663 -113.810763 156.151348 -67.476611 -61.769478 -25.557614 -28.329561 78.553058 87.823432 0
827 -61.048388 -27.44953 241.09571 -61.666536 30.906928 260.967636 -19.671506 -29.340959 247.897553 -26.367119 31.153026 269.20805 -68.375528 5.788891 255.124712 -42.8509 64.676255 265.416861 -21.054277 3.399212 265.453482 0 0 0 0 0.000348 2 0 2.81187 -4.709832 -144.338746 134.919081 -152.226783 157.850522 -148.49647 114.678177 -113.447551 156.107449 -67.539645 -61.803969 -25.509004 -28.292813 78.535729 87.849273 0
862 -61.046475 -27.466705 241.077423 -61.660868 30.90837 260.914207 -19.65234 -29.370862 247.8374 -26.356289 31.159976 269.17417 -68.389142 5.801412 255.068946 -42.858973 64.672649 265.372753 -21.024945 3.392709 265.395975 0 0 0 0 0.000093 2 0 2.857981 -4.747901 -144.381397 134.885596 -152.191087 157.90705 -148.716486 114.622079 -113.088438 156.051833 -67.599724 -61.820167 -25.462457 -28.274942 78.519775 87.868366 0
895 -61.04359 -27.483118 241.057992 -61.655188 30.909202 260.86247 -19.639897 -29.400277 247.784162 -26.345277 31.167147 269.140124 -68.400717 5.815519 255.0143 -42.861757 64.67452 265.349603 -21.002942 3.390723 265.338635 0 0 0 0 -0.00017 2 0.000002 2.891466 -4.796112 -144.439512 134.847287 -152.158747 157.941679 -148.857945 114.557895 -112.726347 155.991901 -67.672805 -61.83327 -25.406073 -28.260368 78.500071 87.885267 0
930 -61.04089 -27.496651 241.038299 -61.650896 30.909678 260.809851 -19.631663 -29.428041 247.737598 -26.331091 31.170115 269.098735 -68.412274 5.828861 254.962277 -42.867637 64.657855 265.306616 -20.98316 3.387003 265.281105 0 0 0 0 -0.000165 2 0.000003 2.931019 -4.849959 -144.500334 134.800417 -152.13081 157.992849 -148.964059 114.445271 -112.399004 155.973895 -67.742903 -61.858459 -25.351392 -28.233826 78.482534 87.901238 0
962 -61.037803 -27.510875 241.01429 -61.647165 30.912936 260.755253 -19.625898 -29.454458 247.688508 -26.317933 31.172654 269.059467 -68.422478 5.843504 254.912305 -42.872167 64.645654 265.266776 -20.967825 3.384125 265.228748 0 0 0 0 -0.000169 2 0.000001 2.969995 -4.903546 -144.556329 134.749238 -152.099906 158.039897 -149.063139 114.326593 -112.074007 155.953403 -67.806671 -61.890429 -25.302708 -28.200291 78.464641 87.9199 0
995 -61.035252 -27.525723 240.988421 -61.644739 30.916095 260.705066 -19.62188 -29.477772 247.645116 -26.305974 31.174549 269.023395 -68.432099 5.857434 254.860592 -42.878073 64.63511 265.229201 -20.955129 3.362268 265.149593 0 0 0 0 -0.000169 2 -0.000001 3.00281 -4.950997 -144.59996 134.697966 -152.069516 158.075135 -149.165595 114.191445 -111.768738 155.957066 -67.862244 -61.911619 -25.260072 -28.177776 78.449579 87.935681 0
1031 -61.031777 -27.538583 240.960336 -61.636698 30.918935 260.647774 -19.623193 -29.497471 247.604847 -26.295105 31.176186 268.991184 -68.440366 5.870143 254.813743 -42.883292 64.625847 265.196252 -20.945366 3.342254 265.074825 0 0 0 0 0.000189 2 0.000003 3.07122 -5.003043 -144.639662 134.633575 -152.049518 158.191957 -149.214945 113.953712 -111.523666 156.041571 -67.917396 -61.960963 -25.216998 -28.127457 78.436237 87.948163 0
