Time LHx LHy LHz LSx LSy LSz RHx RHy RHz RSx RSy RSz LEx LEy LEz CSx CSy CSz REx REy REz v1 v2 v3 v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24
400 -61.858118 -29.637611 241.228294 -62.292129 31.313458 259.823966 -21.096046 -29.624483 245.462823 -27.327773 31.457812 266.533017 -69.089729 5.673442 254.566288 -44.077972 65.224963 264.632773 -21.816182 3.14765 262.797427 0 0 0 0 0.000286 0 0 2.214504 -4.024357 -144.268376 136.219661 -153.076971 157.505979 -151.156085 119.009731 -106.2739 152.605466 -69.681429 -62.110735 -23.263386 -27.915512 79.152612 88.884636 0
433 -61.857665 -29.645264 241.227484 -62.27358 31.318396 259.813929 -21.076912 -29.62032 245.474911 -27.309418 31.453389 266.529703 -69.089794 5.677254 254.55997 -44.058946 65.209705 264.620137 -21.797852 3.146677 262.792706 0 0 0 0 0.000265 0 0 2.242281 -4.029641 -144.275827 136.216544 -153.040283 157.524846 -151.422473 119.003834 -106.049838 152.593202 -69.693107 -62.129408 -23.252001 -27.896729 79.15439 88.887218 0
471 -61.857098 -29.652649 241.225982 -62.257081 31.322533 259.804416 -21.059437 -29.616725 245.487189 -27.29207 31.449574 266.526222 -69.089943 5.681651 254.551721 -44.0409 65.19385 264.603329 -21.776704 3.142821 262.787604 0 0 0 0 0.000241 0 0 2.268787 -4.035715 -144.284047 136.212616 -153.008029 157.545602 -151.659926 119.000262 -105.844171 152.580776 -69.706669 -62.148677 -23.238963 -27.877548 79.156093 88.885603 0
501 -61.856258 -29.65945 241.22417 -62.242264 31.325752 259.794998 -21.042278 -29.615173 245.498753 -27.275828 31.446168 266.522694 -69.090503 5.688548 254.541349 -44.023544 65.180224 264.586043 -21.756372 3.138734 262.782025 0 0 0 0 0.000199 0 0 2.289059 -4.039081 -144.292359 136.214197 -152.981399 157.559517 -151.853827 119.02341 -105.668586 152.528657 -69.722139 -62.167 -23.224383 -27.858991 79.157469 88.890839 0
537 -61.854976 -29.666469 241.220164 -62.228006 31.327632 259.782815 -21.026364 -29.614004 245.509458 -27.261147 31.443784 266.518879 -69.0911 5.695304 254.529786 -44.01032 65.174061 264.57355 -21.735501 3.134398 262.777281 0 0 0 0 0.00022 0 0 2.308385 -4.039692 -144.29937 136.219986 -152.958342 157.575111 -151.995661 119.044883 -105.510708 152.477904 -69.741174 -62.186327 -23.206953 -27.839465 79.158165 88.895359 0
569 -61.853766 -29.672888 241.215229 -62.215465 31.328732 259.77025 -21.011807 -29.613018 245.51897 -27.247369 31.442112 266.515374 -69.091213 5.701105 254.514909 -43.998486 65.172297 264.564705 -21.709165 3.12777 262.76679 0 0 0 0 0.000189 0 0 2.325039 -4.040281 -144.310387 136.229826 -152.933569 157.583647 -152.142409 119.080129 -105.346933 152.404568 -69.758887 -62.203419 -23.191007 -27.822043 79.158284 88.902666 0
605 -61.851269 -29.680943 241.207814 -62.204534 31.329203 259.75728 -20.99873 -29.612377 245.527625 -27.234057 31.44103 266.511536 -69.092357 5.707359 254.498148 -43.987256 65.172124 264.55524 -21.683183 3.122443 262.757039 0 0 0 0 0.000241 0 0 2.340338 -4.035046 -144.319425 136.249332 -152.916414 157.59709 -152.240915 119.13308 -105.217802 152.285641 -69.779081 -62.225134 -23.172752 -27.799524 79.158572 88.920421 0
636 -61.848325 -29.690087 241.196179 -62.19458 31.330511 259.745049 -20.986944 -29.612178 245.534897 -27.221745 31.440249 266.507792 -69.093144 5.713305 254.481196 -43.973622 65.164018 264.537668 -21.658525 3.117492 262.747931 0 0 0 0 0.000207 0 0 2.354085 -4.031142 -144.330328 136.268044 -152.898587 157.606756 -152.317108 119.188394 -105.095717 152.159889 -69.799726 -62.245851 -23.15552 -27.777933 79.156078 88.939997 0
668 -61.844641 -29.700032 241.182947 -62.184906 31.33145 259.729886 -20.976344 -29.612133 245.541358 -27.208427 31.439352 266.50393 -69.093603 5.719112 254.463696 -43.960196 65.154117 264.517045 -21.634059 3.112669 262.736726 0 0 0 0 0.000186 0 0 2.365253 -4.026468 -144.337187 136.284252 -152.88315 157.613655 -152.373916 119.243357 -105.006941 152.036448 -69.815132 -62.264398 -23.142746 -27.758525 79.154056 88.959586 0
701 -61.840677 -29.709992 241.169477 -62.174135 31.33128 259.712887 -20.966794 -29.611778 245.547438 -27.19487 31.438953 266.499805 -69.094247 5.726165 254.4451 -43.946692 65.143317 264.496207 -21.612071 3.108491 262.726712 0 0 0 0 0.000192 0 0 2.379925 -4.024753 -144.34441 136.294904 -152.866186 157.626036 -152.462829 119.277905 -104.906776 151.924869 -69.829438 -62.284917 -23.131126 -27.737096 79.151713 88.980717 0
735 -61.83691 -29.718196 241.157246 -62.163568 31.33246 259.695601 -20.958157 -29.611728 245.552921 -27.180392 31.439525 266.496205 -69.094527 5.733624 254.426694 -43.933311 65.146059 264.478755 -21.595089 3.105315 262.716365 0 0 0 0 0.000102 0 0.000001 2.395894 -4.032012 -144.361489 136.297464 -152.845484 157.637273 -152.589226 119.298327 -104.785327 151.832413 -69.845613 -62.303556 -23.118055 -27.717655 79.148939 88.999677 0
766 -61.833447 -29.725835 241.146302 -62.153536 31.333551 259.678531 -20.950037 -29.612568 245.556974 -27.165809 31.440306 266.492176 -69.094425 5.740007 254.409337 -43.921021 65.150398 264.462519 -21.580406 3.102893 262.707376 0 0 0 0 0.000077 0 0.000001 2.415967 -4.045521 -144.376866 136.285824 -152.826382 157.658316 -152.715144 119.265777 -104.663825 151.797822 -69.862506 -62.322848 -23.104159 -27.697839 79.146529 89.012338 0
799 -61.830026 -29.73384 241.13605 -62.144381 31.335205 259.662557 -20.942461 -29.613328 245.560646 -27.152029 31.441838 266.48798 -69.093978 5.748685 254.39198 -43.909165 65.155631 264.4485 -21.567504 3.104009 262.701368 0 0 0 0 0.000026 0 0 2.434009 -4.061369 -144.391079 136.26834 -152.809058 157.677076 -152.840963 119.223233 -104.545986 151.781563 -69.878827 -62.339529 -23.090498 -27.680751 79.144669 89.022317 0
835 -61.826909 -29.741311 241.126943 -62.133563 31.336242 259.642816 -20.936053 -29.614356 245.563626 -27.138832 31.443515 266.483474 -69.092953 5.756982 254.375577 -43.89835 65.160698 264.432096 -21.555677 3.104487 262.694621 0 0 0 0 -0.000023 0 0 2.446996 -4.076355 -144.402823 136.250112 -152.796196 157.690188 -152.933332 119.185789 -104.445827 151.767101 -69.897395 -62.354103 -23.074216 -27.665845 79.144005 89.030501 0
868 -61.824656 -29.755467 241.118884 -62.12368 31.336814 259.62379 -20.930427 -29.61542 245.566368 -27.126387 31.445399 266.479039 -69.091719 5.764917 254.360008 -43.887606 65.163976 264.413333 -21.543233 3.103362 262.685823 0 0 0 0 -0.000018 0 0 2.462937 -4.093867 -144.418411 136.230677 -152.778293 157.704168 -153.097545 119.144173 -104.304608 151.757537 -69.915669 -62.368479 -23.057671 -27.651136 79.144372 89.038821 0
898 -61.823243 -29.764348 241.113496 -62.115699 31.337312 259.604716 -20.925085 -29.616368 245.569015 -27.113464 31.447443 266.473103 -69.090158 5.771923 254.346013 -43.877187 65.167719 264.393401 -21.531512 3.102194 262.677073 0 0 0 0 -0.000021 0 0 2.47712 -4.10984 -144.431055 136.211375 -152.766628 157.720868 -153.242495 119.100882 -104.176281 151.740541 -69.937276 -62.384204 -23.036504 -27.634995 79.147939 89.049257 0
933 -61.821359 -29.772204 241.108418 -62.108785 31.339681 259.586954 -20.919554 -29.617178 245.571375 -27.101007 31.449714 266.467023 -69.087857 5.777878 254.33197 -43.866998 65.172625 264.374828 -21.520439 3.101519 262.668133 0 0 0 0 -0.000015 0 0 2.48906 -4.123034 -144.432947 136.186879 -152.757708 157.735827 -153.366268 119.055353 -104.054685 151.727065 -69.957182 -62.399628 -23.016877 -27.619186 79.151476 89.059013 0
967 -61.819583 -29.779425 241.103935 -62.102944 31.34183 259.570193 -20.913875 -29.61767 245.572424 -27.089199 31.451699 266.459727 -69.085342 5.782827 254.319239 -43.859524 65.173489 264.357495 -21.51071 3.100392 262.660265 0 0 0 0 -0.000002 0 0 2.498854 -4.133001 -144.427271 136.161269 -152.754039 157.751748 -153.449384 119.004088 -103.957787 151.717662 -69.976513 -62.415194 -22.997863 -27.60329 79.154825 89.067481 0
1001 -61.817533 -29.787326 241.098714 -62.097698 31.343636 259.554434 -20.907758 -29.616955 245.572805 -27.077982 31.454566 266.452193 -69.082952 5.788321 254.305792 -43.852398 65.174341 264.342856 -21.502191 3.09905 262.653232 0 0 0 0 -0.000058 0 0.000001 2.504721 -4.143873 -144.418094 136.130347 -152.752404 157.761847 -153.504813 118.950572 -103.872896 151.711203 -69.99399 -62.42695 -22.980453 -27.591295 79.158283 89.073648 0
1033 -61.815655 -29.793507 241.094208 -62.092972 31.346199 259.53927 -20.901884 -29.616201 245.572829 -27.067846 31.457725 266.443992 -69.080454 5.793025 254.293537 -43.846282 65.175456 264.330983 -21.493804 3.09842 262.646055 0 0 0 0 -0.000112 0 0 2.508154 -4.156926 -144.411122 136.097271 -152.752636 157.768944 -153.53685 118.897619 -103.803101 151.711553 -70.012075 -62.435643 -22.962636 -27.582465 79.161481 89.077244 0
1065 -61.813742 -29.799029 241.089845 -62.08955 31.348625 259.524751 -20.894293 -29.616594 245.570326 -27.058595 31.460822 266.436028 -69.077343 5.797038 254.2804 -43.840808 65.17598 264.319944 -21.485962 3.097459 262.63845 0 0 0 0 -0.000078 0 0 2.510538 -4.165987 -144.40086 136.068887 -152.753351 157.774427 -153.567309 118.859143 -103.736783 151.702921 -70.028214 -62.444526 -22.946664 -27.573438 79.164477 89.08103 0
1113 -61.811936 -29.804036 241.085744 -62.086868 31.351414 259.510612 -20.885362 -29.617664 245.566154 -27.050284 31.464154 266.428757 -69.073737 5.801199 254.267573 -43.836421 65.177441 264.311314 -21.478093 3.097173 262.630177 0 0 0 0 -0.000099 0 0.000001 2.510298 -4.174243 -144.389377 136.040892 -152.759777 157.780373 -153.571402 118.820644 -103.696272 151.704089 -70.045047 -62.451138 -22.929871 -27.566816 79.167864 89.08135 0
1138 -61.809784 -29.808956 241.081572 -62.084365 31.354561 259.496236 -20.876625 -29.618376 245.561624 -27.042651 31.467399 266.421819 -69.069123 5.801604 254.254842 -43.833902 65.17815 264.306021 -21.470359 3.09848 262.619591 0 0 0 0 -0.000071 0 0.000001 2.509574 -4.179619 -144.374526 136.015289 -152.769384 157.788531 -153.565254 118.784472 -103.66912 151.709239 -70.061567 -62.45736 -22.912958 -27.560663 79.172034 89.07967 0
1172 -61.807346 -29.813379 241.077328 -62.081724 31.35612 259.481192 -20.867962 -29.619223 245.557165 -27.035603 31.47071 266.414905 -69.064039 5.801195 254.242134 -43.83184 65.178394 264.301896 -21.463165 3.099997 262.609529 0 0 0 0 -0.000022 0 0.000001 2.511182 -4.183129 -144.35635 135.990093 -152.781815 157.804179 -153.550367 118.735797 -103.652546 151.718758 -70.075881 -62.467159 -22.898028 -27.550929 79.176182 89.078088 0
