Time LHx LHy LHz LSx LSy LSz RHx RHy RHz RSx RSy RSz LEx LEy LEz CSx CSy CSz REx REy REz v1 v2 v3 v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24
1683 -56.956029 -27.76652 242.472219 -57.068843 30.804521 261.121702 -15.872681 -29.959238 248.731041 -21.407007 31.485498 268.912172 -63.849396 5.213569 256.170034 -38.914108 64.053643 266.422701 -16.09492 3.884952 265.934157 0 0 0 0 0.000911 0 0.000002 2.39863 -4.386306 -142.615506 133.842894 -152.022522 156.819781 -152.511438 118.426687 -106.869038 148.526171 -67.883467 -63.048781 -24.927667 -26.953638 79.078864 89.665392 0
1719 -56.955999 -27.774325 242.478609 -57.075924 30.806023 261.127782 -15.872741 -29.961526 248.738933 -21.41187 31.488818 268.919063 -63.853753 5.208794 256.178665 -38.924778 64.086378 266.441369 -16.094528 3.886154 265.938163 0 0 0 0 0.000848 0 0.000003 2.404493 -4.372769 -142.595417 133.849878 -152.020168 156.829155 -152.469695 118.436674 -106.867858 148.503843 -67.875789 -63.056114 -24.936736 -26.946316 79.074628 89.664611 0
1752 -56.953198 -27.784994 242.484331 -57.08096 30.806845 261.132002 -15.872963 -29.963499 248.745394 -21.42088 31.489101 268.922186 -63.857609 5.204536 256.186128 -38.945767 63.921911 266.428947 -16.095404 3.886132 265.941811 0 0 0 0 0.000701 0 0.000003 2.408676 -4.360866 -142.579996 133.858265 -152.018928 156.83628 -152.433271 118.451955 -106.854974 148.471052 -67.874811 -63.063727 -24.9404 -26.938694 79.068936 89.665304 0
1785 -56.949896 -27.796969 242.489266 -57.08549 30.806834 261.135864 -15.873297 -29.965407 248.751521 -21.42946 31.488755 268.924928 -63.861305 5.200434 256.192088 -38.959622 63.777888 266.425681 -16.096418 3.885736 265.945673 0 0 0 0 0.000901 0 0.00001 2.410386 -4.341855 -142.569219 133.88551 -152.012519 156.833291 -152.435121 118.526815 -106.809326 148.397708 -67.876803 -63.068848 -24.942639 -26.933587 79.060608 89.664321 0
1816 -56.942248 -27.816871 242.489743 -57.09008 30.806297 261.139464 -15.873647 -29.967153 248.757339 -21.444362 31.483337 268.924308 -63.864762 5.196674 256.197357 -38.973188 63.61649 266.415191 -16.097802 3.884984 265.948868 0 0 0 0 0.000763 0 -0.000003 2.410953 -4.324831 -142.562185 133.912523 -152.006889 156.828795 -152.434859 118.602139 -106.765768 148.326154 -67.880726 -63.072931 -24.943216 -26.929519 79.052081 89.663299 0
1848 -56.934488 -27.836451 242.489552 -57.094193 30.805749 261.142707 -15.874465 -29.968733 248.762894 -21.45339 31.479973 268.926954 -63.868076 5.193427 256.20234 -38.966721 63.601977 266.430044 -16.099232 3.884394 265.951943 0 0 0 0 0.001306 0 0.000029 2.408125 -4.291794 -142.552925 133.969337 -151.998469 156.814719 -152.425655 118.753911 -106.720995 148.188006 -67.884451 -63.077144 -24.945747 -26.925329 79.03993 89.661735 0
1885 -56.942159 -27.840504 242.499352 -57.097584 30.805585 261.145782 -15.875141 -29.970124 248.768282 -21.459238 31.479579 268.930125 -63.871717 5.192499 256.208205 -38.939783 63.653076 266.453648 -16.100876 3.886358 265.959311 0 0 0 0 0.000967 0 -0.000023 2.411135 -4.272373 -142.544652 133.999907 -151.989153 156.811423 -152.422242 118.823824 -106.674366 148.120033 -67.887724 -63.081159 -24.94862 -26.921328 79.027934 89.660809 0
1916 -56.940216 -27.839217 242.50319 -57.102084 30.804834 261.149359 -15.876277 -29.97086 248.774028 -21.46301 31.47912 268.933916 -63.875365 5.191832 256.213999 -38.911143 63.717264 266.47706 -16.102457 3.889025 265.96818 0 0 0 0 0.000054 0 -0.000006 2.40255 -4.262525 -142.539521 134.01447 -151.995401 156.8005 -152.437677 118.882967 -106.654997 148.06381 -67.894777 -63.080794 -24.938948 -26.921714 79.034567 89.659384 0
1962 -56.940043 -27.839521 242.506862 -57.106328 30.804065 261.152673 -15.877406 -29.971319 248.78087 -21.465422 31.478372 268.935895 -63.878965 5.191615 256.219625 -38.887244 63.791394 266.499949 -16.104169 3.890233 265.974808 0 0 0 0 0.00028 0 -0.000001 2.40151 -4.25494 -142.532582 134.022702 -151.985003 156.788023 -152.429939 118.927022 -106.621414 148.01851 -67.891476 -63.078919 -24.94633 -26.923599 79.025619 89.658752 0
1988 -56.939805 -27.839604 242.509389 -57.109511 30.803335 261.155081 -15.878445 -29.972446 248.78993 -21.467169 31.477675 268.937635 -63.882172 5.190781 256.224132 -38.866481 63.86252 266.519022 -16.105163 3.890122 265.980244 0 0 0 0 0.000191 0 -0.000001 2.401531 -4.250483 -142.528533 134.027567 -151.977556 156.780617 -152.428355 118.960001 -106.594837 147.984055 -67.889136 -63.080348 -24.951189 -26.922182 79.020042 89.657886 0
