Time LHx LHy LHz LSx LSy LSz RHx RHy RHz RSx RSy RSz LEx LEy LEz CSx CSy CSz REx REy REz v1 v2 v3 v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24
30 -60.238761 -25.79602 228.774619 -58.194429 31.694803 248.153353 -15.585759 -26.571888 231.841016 -22.27264 31.529236 252.999496 -65.891111 5.810247 243.307447 -38.827884 65.072811 249.978542 -17.545186 3.94472 249.478674 0 0 0 0 -0.000769 2 0.000002 2.98608 -4.760077 -144.142021 134.621866 -150.9914 156.96356 -146.744446 111.765629 -108.315963 159.904637 -65.767225 -60.504921 -26.150814 -29.655345 80.759993 87.191142 0
66 -60.260189 -25.63383 228.802729 -58.195317 31.698993 248.162818 -15.409964 -26.30502 231.706834 -22.272204 31.531534 253.008485 -65.895343 5.818608 243.335438 -38.81931 65.066922 249.922419 -17.552714 3.960893 249.542713 0 0 0 0 -0.000988 2 0.000002 2.789454 -4.761343 -144.131001 134.608316 -150.918099 156.497008 -146.853002 111.895166 -108.338237 160.404877 -65.647193 -60.02445 -26.259989 -30.179063 80.771065 86.818127 0
96 -60.275781 -25.499761 228.827143 -58.196092 31.704369 248.172832 -15.274416 -26.052955 231.605101 -22.271778 31.533778 253.016806 -65.899718 5.826921 243.363929 -38.808206 65.06241 249.861717 -17.559975 3.978043 249.600458 0 0 0 0 -0.00098 2 0 2.593376 -4.761585 -144.119957 134.596788 -150.832083 156.018835 -146.971849 112.022397 -108.262225 160.82237 -65.543414 -59.551519 -26.361806 -30.690966 80.762186 86.509614 0
129 -60.286909 -25.384885 228.848243 -58.198452 31.709555 248.182893 -15.145442 -25.929761 231.460118 -22.271296 31.53615 253.024936 -65.904576 5.834787 243.392134 -38.797575 65.05881 249.801779 -17.566815 3.993433 249.650502 0 0 0 0 -0.000861 2 -0.000001 2.419848 -4.760649 -144.106616 134.585318 -150.749367 155.589063 -147.088376 112.13639 -108.167095 161.126166 -65.452081 -59.14176 -26.452877 -31.133649 80.750769 86.264847 0
165 -60.294598 -25.294542 228.865695 -58.200496 31.714216 248.192072 -15.034363 -25.823447 231.292415 -22.270775 31.538469 253.032327 -65.908867 5.843304 243.420315 -38.787639 65.053535 249.747515 -17.572495 4.00695 249.693036 0 0 0 0 -0.000722 2 -0.000001 2.2732 -4.758772 -144.089566 134.572022 -150.669695 155.216094 -147.188077 112.227761 -108.065818 161.449599 -65.36887 -58.787408 -26.537561 -31.519314 80.736114 86.044536 0
198 -60.295391 -25.218034 228.880835 -58.202779 31.718832 248.201036 -14.954485 -25.6378 231.185699 -22.270101 31.540281 253.038478 -65.911835 5.85485 243.452501 -38.779336 65.040934 249.696112 -17.576064 4.02335 249.731827 0 0 0 0 -0.000758 2 0 2.119922 -4.757568 -144.073701 134.558566 -150.596082 154.835925 -147.29522 112.304841 -107.955634 161.7476 -65.297196 -58.424262 -26.610637 -31.909774 80.723194 85.858065 0
232 -60.294193 -25.153971 228.892064 -58.205557 31.723189 248.209906 -14.90012 -25.490749 231.105733 -22.269426 31.541967 253.04389 -65.914124 5.866527 243.482304 -38.772738 65.02952 249.651718 -17.579044 4.03924 249.764323 0 0 0 0 -0.000683 2 0 1.977381 -4.752038 -144.055415 134.551338 -150.516432 154.471193 -147.416579 112.389701 -107.813854 161.926015 -65.22793 -58.083753 -26.68316 -32.271695 80.70595 85.714224 0
263 -60.291934 -25.102323 228.901577 -58.208269 31.727338 248.21806 -14.863101 -25.373867 231.053948 -22.268687 31.542879 253.047609 -65.916145 5.877898 243.508625 -38.768175 65.019965 249.612188 -17.581566 4.053224 249.790788 0 0 0 0 -0.000512 2 -0.000001 1.868032 -4.745538 -144.035722 134.544646 -150.44508 154.181145 -147.511961 112.459593 -107.694574 162.042945 -65.164919 -57.8191 -26.749348 -32.551375 80.689747 85.614442 0
298 -60.286313 -25.057241 228.908324 -58.210802 31.732345 248.22619 -14.838783 -25.275815 231.013799 -22.268677 31.543678 253.04966 -65.917814 5.888651 243.531871 -38.765168 65.011787 249.578357 -17.583433 4.066574 249.81308 0 0 0 0 -0.000359 2 -0.000001 1.788847 -4.738392 -144.014528 134.537744 -150.383781 153.961475 -147.586815 112.518503 -107.587511 162.113707 -65.112793 -57.624439 -26.804661 -32.756717 80.674957 85.544256 0
328 -60.279077 -25.015387 228.912354 -58.213741 31.736565 248.233461 -14.818124 -25.204238 230.962849 -22.270684 31.545332 253.048754 -65.919161 5.89934 243.552089 -38.765439 65.005475 249.545717 -17.58469 4.0757 249.829483 0 0 0 0 -0.000264 2 0 1.725741 -4.72839 -143.991094 134.534314 -150.325832 153.777314 -147.637786 112.581311 -107.488149 162.148221 -65.0655 -57.466106 -26.856792 -32.922209 80.656651 85.496657 0
