Time LHx LHy LHz LSx LSy LSz RHx RHy RHz RSx RSy RSz LEx LEy LEz CSx CSy CSz REx REy REz v1 v2 v3 v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24
1378 -14.119996 -34.849346 178.951347 -12.041114 25.755203 189.324963 26.771814 -34.342718 177.382529 21.855056 26.232919 188.731956 -15.336528 -1.329951 187.402284 4.603707 59.975618 186.726153 26.505694 -1.585372 186.510491 0 0 0 0 0.000264 0 0.000026 -0.40913 0.516026 -134.37332 135.405371 -166.611457 165.793196 -109.627409 122.193968 -132.354992 132.18473 -75.914006 -74.417145 -14.231711 -15.590867 88.009515 89.512536 0
1413 -14.127673 -34.835383 178.984559 -12.057882 25.758672 189.376175 26.615056 -33.468297 177.652323 21.826211 26.238728 188.787746 -15.36275 -1.321247 187.475729 4.539723 60.006136 186.837459 26.484352 -1.594623 186.535406 0 0 0 0 0.001282 0 0.000131 -0.360367 0.492157 -134.434031 135.418344 -166.536858 165.816125 -109.766036 122.075886 -132.217651 132.323391 -75.858385 -74.429786 -14.29047 -15.576998 87.984472 89.551622 0
1443 -14.141463 -34.82196 179.023159 -12.073675 25.761655 189.423943 26.529181 -32.977736 177.821255 21.793249 26.247269 188.850427 -15.395398 -1.314353 187.559414 4.473592 60.0348 186.955106 26.461521 -1.60412 186.562395 0 0 0 0 -0.001882 0 0.000418 -0.353346 0.448489 -134.537695 135.434673 -166.418284 165.711592 -110.118324 121.959292 -131.741283 130.748895 -75.791918 -74.427155 -14.360788 -15.574574 87.954055 89.773674 0
1479 -14.156665 -34.805211 179.061902 -12.088394 25.763696 189.468241 26.499188 -32.409173 178.051126 21.757939 26.256642 188.914871 -15.438053 -1.303559 187.655783 4.400644 60.06546 187.079465 26.435089 -1.612436 186.594725 0 0 0 0 0.000627 0 0.000463 -0.286133 0.393532 -134.660014 135.447077 -166.261254 165.688987 -110.654336 121.794616 -130.930189 130.040517 -75.717178 -74.431433 -14.439409 -15.569045 87.923128 89.88097 0
1510 -14.17367 -34.789959 179.099417 -12.10542 25.764984 189.513886 26.478764 -31.94319 178.238416 21.720265 26.266357 188.983464 -15.486972 -1.295505 187.757409 4.32632 60.092348 187.206423 26.404577 -1.619851 186.633837 0 0 0 0 0.003875 0 0.000801 -0.132451 0.315831 -134.815792 135.447453 -166.038769 165.773867 -111.473585 121.65724 -129.608032 129.595078 -75.622722 -74.495009 -14.5397 -15.505438 87.878222 89.885087 0
1549 -14.191414 -34.77554 179.135454 -12.1218 25.765628 189.557159 26.466051 -31.715804 178.346145 21.680954 26.278245 189.055598 -15.536386 -1.288588 187.858295 4.253154 60.120994 187.327981 26.37195 -1.625451 186.679971 0 0 0 0 0.00398 0 0.000673 0.027773 0.233962 -134.974166 135.442091 -165.791528 165.847074 -112.409866 121.516744 -128.074853 129.399244 -75.517495 -74.524584 -14.651856 -15.476035 87.825994 89.864907 0
1577 -14.20964 -34.762999 179.169214 -12.139835 25.765744 189.601278 26.462775 -31.467342 178.464997 21.638227 26.293677 189.133358 -15.585257 -1.284331 187.956464 4.177481 60.150522 187.447786 26.337448 -1.629064 186.7342 0 0 0 0 0.003464 0 0.000647 0.18095 0.149172 -135.13586 135.434204 -165.539239 165.90114 -113.434515 121.388548 -126.425123 129.532905 -75.411029 -74.519466 -14.76527 -15.481546 87.774201 89.827321 0
1614 -14.229318 -34.752423 179.201853 -12.159497 25.763056 189.647305 26.444712 -31.27172 178.555703 21.596685 26.308143 189.212489 -15.63132 -1.282353 188.046837 4.105082 60.172659 187.557518 26.299101 -1.628473 186.80079 0 0 0 0 0.003286 0 0.000589 0.331942 0.063298 -135.293358 135.419953 -165.296962 165.960847 -114.466582 121.280945 -124.817514 129.707117 -75.304999 -74.510266 -14.878083 -15.491557 87.724082 89.768087 0
1642 -14.250761 -34.742853 179.23367 -12.181413 25.759685 189.695144 26.425943 -31.105745 178.632271 21.55579 26.321024 189.291203 -15.675074 -1.28103 188.129985 4.042841 60.190779 187.655735 26.26155 -1.627059 186.872733 0 0 0 0 0.001162 0 0.000447 0.437254 -0.018913 -135.43886 135.401033 -165.088615 165.963122 -115.396398 121.215571 -123.437529 129.875213 -75.209505 -74.456598 -14.979443 -15.545887 87.680905 89.728852 0
1676 -14.273359 -34.734476 179.264939 -12.207102 25.756142 189.745808 26.414138 -31.061432 178.678977 21.51649 26.332265 189.369869 -15.714006 -1.280305 188.203144 3.984458 60.209394 187.751818 26.222679 -1.624582 186.953592 0 0 0 0 0.000438 0 0.000282 0.512832 -0.085754 -135.559956 135.388448 -164.913083 165.938748 -116.18641 121.190255 -122.301566 130.040542 -75.124366 -74.382446 -15.069539 -15.62074 87.644393 89.692281 0
1711 -14.295876 -34.727412 179.294252 -12.232833 25.753018 189.795136 26.391515 -30.930755 178.751242 21.478021 26.340982 189.446115 -15.749969 -1.280371 188.268411 3.931955 60.216916 187.837231 26.182646 -1.619572 187.044132 0 0 0 0 -0.000271 0 0.000138 0.559461 -0.137812 -135.648438 135.372815 -164.787724 165.906646 -116.726704 121.204081 -121.592607 130.350296 -75.054486 -74.299793 -15.142989 -15.704517 87.617642 89.641253 0
1744 -14.321473 -34.716976 179.326224 -12.265071 25.748339 189.847481 26.368102 -30.812222 178.818166 21.439238 26.349324 189.526117 -15.785518 -1.275738 188.329744 3.883246 60.220432 187.912524 26.142156 -1.614004 187.138796 0 0 0 0 -0.001406 0 0.000107 0.573837 -0.180412 -135.722469 135.361644 -164.687515 165.835188 -117.171328 121.314964 -121.07593 130.441231 -74.994275 -74.202804 -15.206125 -15.802336 87.595601 89.607141 0
1774 -14.347579 -34.706959 179.357362 -12.295408 25.744134 189.894903 26.33844 -30.842206 178.844047 21.397913 26.357511 189.608347 -15.818635 -1.271001 188.384616 3.836631 60.219234 187.981105 26.101598 -1.612151 187.238765 0 0 0 0 -0.001869 0 0.000039 0.566958 -0.211177 -135.77155 135.349196 -164.619415 165.75333 -117.435971 121.41892 -120.83884 130.556555 -74.945101 -74.094465 -15.257413 -15.911553 87.579304 89.573608 0
1813 -14.377332 -34.698385 179.38894 -12.323756 25.740224 189.93727 26.311228 -30.896375 178.862488 21.359706 26.364392 189.691603 -15.85089 -1.267511 188.434911 3.792274 60.217136 188.043392 26.063997 -1.6127 187.338507 0 0 0 0 -0.002351 0 0.000037 0.541107 -0.23286 -135.812581 135.34686 -164.564657 165.646871 -117.67295 121.555541 -120.65067 130.711613 -74.905085 -73.976711 -15.298861 -16.029836 87.567802 89.553797 0
1842 -14.409548 -34.688541 179.421151 -12.353907 25.736311 189.977527 26.285774 -30.953678 178.875542 21.321654 26.372927 189.776397 -15.883781 -1.262408 188.482106 3.748655 60.21716 188.102293 26.022407 -1.610792 187.444592 0 0 0 0 -0.002558 0 0.000032 0.510663 -0.254269 -135.850718 135.34218 -164.51866 165.539985 -117.929064 121.656206 -120.457723 130.893682 -74.873079 -73.857713 -15.33117 -16.14934 87.563668 89.535356 0
1881 -14.442481 -34.680364 179.451883 -12.385003 25.733176 190.014637 26.260233 -31.022689 178.884423 21.285935 26.380253 189.858449 -15.915757 -1.258618 188.525045 3.71207 60.215336 188.151646 25.976801 -1.613253 187.551796 0 0 0 0 -0.003267 0 0.000033 0.470043 -0.280141 -135.883195 135.322913 -164.482246 165.422331 -118.154094 121.739924 -120.309742 131.15301 -74.847139 -73.721149 -15.356991 -16.286752 87.562507 89.506375 0
1911 -14.476615 -34.673995 179.48221 -12.415139 25.730506 190.047622 26.227808 -31.050339 178.91115 21.248789 26.391432 189.944923 -15.947938 -1.255904 188.564897 3.67699 60.215163 188.194466 25.928834 -1.612871 187.657964 0 0 0 0 -0.003683 0 0.000018 0.424938 -0.310209 -135.903726 135.283308 -164.455462 165.305338 -118.343413 121.791261 -120.224111 131.484483 -74.825751 -73.579736 -15.377872 -16.42929 87.564014 89.470353 0
1945 -14.512312 -34.666902 179.51231 -12.443925 25.727123 190.076804 26.187849 -31.053162 178.948486 21.214049 26.401064 190.030873 -15.98255 -1.251907 188.602543 3.645136 60.215604 188.231063 25.878531 -1.613867 187.762845 0 0 0 0 -0.003437 0 -0.000008 0.386467 -0.342124 -135.920477 135.23623 -164.430142 165.203075 -118.545331 121.747234 -120.092363 131.777262 -74.808938 -73.452436 -15.393961 -16.557506 87.567168 89.442211 0
1975 -14.548284 -34.660634 179.541337 -12.47372 25.724462 190.104282 26.144478 -31.066114 178.986728 21.180376 26.41345 190.121078 -16.017355 -1.247985 188.636971 3.613485 60.217178 188.263869 25.829563 -1.618069 187.862301 0 0 0 0 -0.003561 0 -0.000005 0.353993 -0.382783 -135.946593 135.181027 -164.39877 165.106756 -118.808749 121.627982 -119.838679 132.047073 -74.79554 -73.332751 -15.406915 -16.677808 87.568889 89.423308 0
