Time LHx LHy LHz LSx LSy LSz RHx RHy RHz RSx RSy RSz LEx LEy LEz CSx CSy CSz REx REy REz v1 v2 v3 v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24
340 -12.549454 -29.035053 180.162787 -11.08602 25.387236 192.463386 28.953838 -30.019128 179.724276 22.552796 25.737736 189.591885 -13.662966 -1.560625 189.097035 4.767552 60.007536 190.922499 28.091115 -1.962542 188.641655 0 0 0 0 0.00123 0 0.000027 -2.45666 4.194897 -131.291321 139.681116 -166.614407 161.701086 -98.163512 160.282864 -154.657022 113.31722 -71.861885 -72.384553 -18.274078 -17.700474 87.84912 88.321592 0
375 -12.513879 -29.774073 179.977489 -11.101841 25.382107 192.448628 28.937483 -29.991642 179.675257 22.538722 25.732073 189.557815 -13.669714 -1.560912 189.081681 4.746492 59.993047 190.896285 28.07951 -1.957895 188.589609 0 0 0 0 -0.001373 0 0.000084 -2.497767 4.213316 -131.259017 139.685649 -166.711876 161.716341 -98.10892 160.016716 -155.139421 113.509779 -72.00012 -72.37571 -18.143972 -17.709296 87.792776 88.321437 0
407 -12.490968 -30.346042 179.837024 -11.116731 25.377485 192.436111 28.921604 -29.968268 179.630852 22.527313 25.727129 189.528418 -13.677081 -1.561923 189.071131 4.729715 59.983546 190.872729 28.069076 -1.953927 188.542402 0 0 0 0 -0.001499 0 0.000038 -2.541014 4.231683 -131.22605 139.689415 -166.814958 161.732929 -98.057279 159.678239 -155.559038 113.693735 -72.129503 -72.367785 -18.01884 -17.716386 87.767267 88.329388 0
439 -12.466057 -30.771214 179.734182 -11.130533 25.373223 192.425489 28.895143 -29.940403 179.579747 22.517312 25.722846 189.50268 -13.68553 -1.563711 189.065111 4.716748 59.977084 190.852535 28.059429 -1.95159 188.498032 0 0 0 0 -0.000925 0 0.000014 -2.570497 4.245764 -131.196399 139.687926 -166.89242 161.751426 -98.01532 159.310709 -155.883968 113.877148 -72.227601 -72.361442 -17.923349 -17.72175 87.753005 88.338892 0
476 -12.450419 -31.085739 179.659367 -11.143855 25.369126 192.416799 28.871912 -29.916528 179.535568 22.507814 25.718468 189.478922 -13.695988 -1.566293 189.063334 4.706021 59.972119 190.834749 28.050587 -1.950729 188.456964 0 0 0 0 -0.000794 0 0.000013 -2.593625 4.255603 -131.17267 139.683877 -166.929692 161.742441 -97.986294 158.904975 -156.068002 113.982688 -72.297325 -72.333554 -17.858267 -17.74641 87.722446 88.370402 0
507 -12.436941 -31.320041 179.60434 -11.15692 25.365275 192.409718 28.852251 -29.896969 179.497457 22.500065 25.714418 189.458132 -13.709307 -1.570278 189.066219 4.698841 59.971529 190.817356 28.042355 -1.951002 188.418496 0 0 0 0 -0.000018 0 0.000012 -2.602285 4.263955 -131.154392 139.682302 -166.944932 161.740362 -97.971003 158.538953 -156.182014 114.084941 -72.344489 -72.313897 -17.814851 -17.76338 87.697716 88.3973 0
543 -12.427391 -31.490502 179.566026 -11.169118 25.361764 192.403936 28.859141 -29.916656 179.464388 22.493322 25.710705 189.439976 -13.72548 -1.574313 189.073765 4.69332 59.972107 190.802002 28.033075 -1.952642 188.380075 0 0 0 0 0.000915 0 0.00001 -2.590255 4.267351 -131.1426 139.677301 -166.930803 161.750292 -97.972776 158.142174 -156.209789 114.221055 -72.371907 -72.302606 -17.792041 -17.772597 87.666076 88.418568 0
575 -12.420515 -31.616789 179.540336 -11.181657 25.357825 192.399371 28.867197 -29.943433 179.433131 22.487612 25.706765 189.424014 -13.742343 -1.578311 189.083946 4.686594 59.962851 190.779674 28.021368 -1.955367 188.339758 0 0 0 0 0.00299 0 0.00004 -2.535499 4.263213 -131.13992 139.666345 -166.892968 161.82197 -97.995431 157.654729 -156.160132 114.652933 -72.38464 -72.323538 -17.784211 -17.754687 87.632015 88.387864 0
608 -12.417133 -31.712183 179.524457 -11.193943 25.354159 192.396259 28.865999 -29.971299 179.398751 22.482505 25.70321 189.410007 -13.76061 -1.582465 189.097393 4.680966 59.95537 190.759897 28.007847 -1.956679 188.296986 0 0 0 0 0.003691 0 0.000024 -2.465018 4.25547 -131.137004 139.647943 -166.84689 161.916855 -98.021006 157.033155 -156.083552 115.187096 -72.390267 -72.354954 -17.783422 -17.727062 87.598498 88.350451 0
639 -12.416679 -31.786296 179.517078 -11.205655 25.350463 192.394257 28.844094 -30.0134 179.371488 22.47709 25.69941 189.396715 -13.778968 -1.586569 189.112473 4.676446 59.93731 190.732896 27.987376 -1.959255 188.246691 0 0 0 0 0.003772 0 0.000007 -2.388991 4.243777 -131.138271 139.625826 -166.791939 162.013958 -98.056463 156.286104 -155.974118 115.725409 -72.390113 -72.386433 -17.788196 -17.697983 87.566603 88.327727 0
671 -12.499293 -30.926171 179.878724 -11.217372 25.347379 192.393911 28.778097 -30.114302 179.323661 22.471508 25.696009 189.384532 -13.796806 -1.590481 189.128053 4.672811 59.919399 190.707624 27.96472 -1.962411 188.195443 0 0 0 0 0.004409 0 0.000042 -2.295456 4.225733 -131.141367 139.592832 -166.737562 162.146651 -98.096154 155.299135 -155.847305 116.263459 -72.390125 -72.452402 -17.792336 -17.631832 87.538289 88.332261 0
706 -12.566273 -30.203339 180.179322 -11.229669 25.345108 192.396128 28.722185 -30.166677 179.286778 22.465378 25.693038 189.373279 -13.814762 -1.594187 189.144504 4.672821 59.90963 190.686131 27.936611 -1.969899 188.140142 0 0 0 0 -0.001209 0 0.000074 -2.298037 4.207534 -131.141126 139.556195 -166.832369 162.236294 -98.132047 154.259633 -155.011134 116.488673 -72.516366 -72.515136 -17.660431 -17.560574 87.584533 88.42153 0
736 -12.590581 -30.213746 180.251777 -11.24102 25.344157 192.400312 28.683242 -30.202058 179.262149 22.459425 25.69069 189.363289 -13.832377 -1.597556 189.161921 4.673852 59.902489 190.667164 27.909234 -1.977331 188.089037 0 0 0 0 0.0003 0 0.000034 -2.272303 4.186972 -131.135561 139.509505 -166.900009 162.355404 -98.162023 153.073312 -154.25955 116.928858 -72.616245 -72.574848 -17.556936 -17.49582 87.615425 88.477382 0
772 -12.609178 -30.313304 180.294573 -11.252876 25.344133 192.407012 28.642651 -30.228823 179.238856 22.453114 25.688913 189.354324 -13.849351 -1.601135 189.180398 4.675769 59.896755 190.649915 27.883455 -1.984002 188.043213 0 0 0 0 0.001041 0 0.000022 -2.234782 4.167479 -131.128562 139.463521 -166.960354 162.490791 -98.192838 151.969444 -154.008775 117.458793 -72.720417 -72.639793 -17.451928 -17.428951 87.627428 88.50074 0
803 -12.617534 -30.462372 180.329883 -11.265422 25.346485 192.418265 28.610244 -30.243948 179.222488 22.446755 25.687581 189.346552 -13.867062 -1.604148 189.201868 4.678783 59.892786 190.634584 27.859077 -1.989943 188.002467 0 0 0 0 0.000756 0 0 -2.207518 4.153361 -131.115691 139.422414 -167.018373 162.603336 -98.215283 150.994802 -153.847145 117.894992 -72.818856 -72.692796 -17.352931 -17.373468 87.637176 88.530038 0
840 -12.623939 -30.625781 180.359399 -11.278625 25.349814 192.433131 28.554463 -30.289587 179.203856 22.440284 25.686589 189.339793 -13.886145 -1.605998 189.23043 4.681711 59.890586 190.621865 27.83643 -1.995731 187.967253 0 0 0 0 0.00092 0 0.000035 -2.181173 4.143073 -131.095853 139.381999 -167.075079 162.712733 -98.232776 150.128152 -153.669899 118.32703 -72.925885 -72.743017 -17.247876 -17.322014 87.630044 88.545651 0
871 -12.626669 -30.791792 180.38547 -11.291813 25.355121 192.453122 28.502202 -30.323163 179.189515 22.433871 25.685623 189.334083 -13.906166 -1.60751 189.264071 4.684761 59.889042 190.610778 27.815875 -2.001094 187.937438 0 0 0 0 0.000637 0 0.000015 -2.161475 4.134533 -131.075212 139.344277 -167.109463 162.786513 -98.25499 149.383363 -153.499317 118.473811 -73.017311 -72.796 -17.159007 -17.263459 87.618176 88.611332 0
904 -12.62621 -30.95673 180.408514 -11.304516 25.360906 192.477334 28.442922 -30.3541 179.1749 22.427614 25.684401 189.329302 -13.926746 -1.61098 189.303899 4.693417 59.864914 190.591002 27.797297 -2.005955 187.912166 0 0 0 0 0.00098 0 0.000039 -2.140478 4.130766 -131.049812 139.311344 -167.125834 162.844879 -98.277276 148.757125 -153.321773 118.564998 -73.094218 -72.840234 -17.085765 -17.214141 87.598198 88.673632 0
939 -12.62373 -31.099901 180.428267 -11.318562 25.367779 192.509508 28.377238 -30.408508 179.166567 22.421059 25.684431 189.326394 -13.948937 -1.613437 189.35287 4.70021 59.851271 190.578759 27.780831 -2.009549 187.891841 0 0 0 0 0.000944 0 0.00004 -2.120862 4.127812 -131.024983 139.280607 -167.11814 162.876416 -98.304697 148.233294 -153.136854 118.524711 -73.152311 -72.874204 -17.032238 -17.173935 87.571426 88.753179 0
971 -12.620987 -31.225875 180.450308 -11.334939 25.374365 192.550874 28.338614 -30.436301 179.166007 22.411118 25.685489 189.324832 -13.972974 -1.61575 189.41164 4.704159 59.843159 190.570915 27.765876 -2.009887 187.876058 0 0 0 0 0.001909 0 0.000063 -2.086776 4.127554 -130.995846 139.250953 -167.0766 162.903047 -98.329573 147.806843 -152.967332 118.346604 -73.176647 -72.924536 -17.013397 -17.116536 87.536897 88.849948 0
1007 -12.617977 -31.331465 180.471063 -11.355497 25.37654 192.604387 28.311986 -30.444258 179.17043 22.397812 25.686428 189.324701 -13.998805 -1.617503 189.482737 4.706698 59.834069 190.564787 27.752614 -2.009768 187.863255 0 0 0 0 0.003319 0 0.000078 -2.036355 4.136192 -130.960326 139.232711 -167.013962 162.941251 -98.346308 147.516699 -152.815242 118.315284 -73.178401 -72.967829 -17.017731 -17.070081 87.49765 88.896387 0
1039 -12.614791 -31.422114 180.490255 -11.382599 25.377774 192.676377 28.286886 -30.620351 179.176879 22.381221 25.688407 189.327109 -14.025392 -1.619724 189.561248 4.708584 59.827173 190.561044 27.740702 -2.009193 187.853682 0 0 0 0 0.004542 0 0.000089 -1.973696 4.154651 -130.919131 139.228433 -166.92436 162.976968 -98.341829 147.331132 -152.726263 118.313633 -73.145613 -73.003967 -17.057082 -17.032257 87.453707 88.922233 0
1071 -12.612621 -31.49592 180.509639 -11.412062 25.38189 192.762661 28.243908 -31.230199 179.131603 22.363114 25.691432 189.332259 -14.055133 -1.620259 189.656186 4.710114 59.823781 190.559793 27.729854 -2.007674 187.846839 0 0 0 0 0.007339 0 0.000212 -1.881569 4.194055 -130.84684 139.234951 -166.840432 163.077293 -98.280439 147.239223 -152.768585 118.27032 -73.089106 -73.132111 -17.120377 -16.902277 87.407373 88.95342 0
1107 -12.610289 -31.557724 180.528963 -11.440837 25.389603 192.859411 28.221303 -31.343633 179.131806 22.339369 25.694153 189.341307 -14.085428 -1.620445 189.759433 4.710897 59.821147 190.560567 27.720255 -2.006676 187.842369 0 0 0 0 0.010789 0 0.000306 -1.733995 4.240622 -130.763405 139.244649 -166.720683 163.252693 -98.215162 147.187666 -152.837798 118.153654 -72.996496 -73.395904 -17.220188 -16.633793 87.356612 89.034239 0
1138 -12.608472 -31.607509 180.551982 -11.466231 25.397995 192.954135 28.205255 -31.406504 179.144013 22.31188 25.697458 189.35436 -14.116384 -1.614974 189.873922 4.711112 59.819353 190.56375 27.7116 -2.005511 187.839627 0 0 0 0 0.008431 0 0.000219 -1.644109 4.302972 -130.675001 139.280944 -166.585567 163.297348 -98.149387 147.208869 -152.92182 118.080819 -72.883609 -73.46537 -17.340424 -16.562749 87.304108 89.062001 0
1173 -12.614267 -31.667054 180.605829 -11.491568 25.406781 193.051839 28.192294 -31.399372 179.17496 22.27999 25.702694 189.371288 -14.146298 -1.611196 189.992988 4.709877 59.817505 190.571833 27.70333 -2.004068 187.838626 0 0 0 0 0.009073 0 0.000107 -1.535222 4.358538 -130.615441 139.332517 -166.410628 163.340185 -98.129746 147.247348 -152.935857 118.026341 -72.75479 -73.526128 -17.476543 -16.501155 87.251297 89.077562 0
1203 -12.619619 -31.726554 180.677307 -11.519132 25.420272 193.166757 28.167093 -31.351838 179.20897 22.244558 25.71108 189.392996 -14.17723 -1.609494 190.124512 4.705953 59.844935 190.613508 27.694711 -2.00165 187.839758 0 0 0 0 0.008008 0 0.000002 -1.451991 4.420936 -130.555402 139.397274 -166.283756 163.379773 -98.107912 147.292664 -152.90931 117.94557 -72.676316 -73.580344 -17.560286 -16.446528 87.214472 89.085894 0
1235 -12.637529 -31.788921 180.785978 -11.545076 25.434741 193.282688 28.146577 -31.31254 179.243398 22.205459 25.719357 189.417553 -14.20763 -1.604507 190.267205 4.6923 59.878403 190.668726 27.685264 -1.998489 187.842894 0 0 0 0 0.007642 0 0.000046 -1.389587 4.498006 -130.473701 139.469714 -166.170662 163.391487 -98.058558 147.308249 -152.888754 117.760663 -72.606096 -73.615378 -17.636387 -16.409837 87.174878 89.115372 0
1267 -12.674995 -31.858629 180.936325 -11.56924 25.450215 193.397486 28.122243 -31.258547 179.279792 22.165725 25.728539 189.444184 -14.236367 -1.599362 190.40941 4.677897 59.910619 190.722895 27.675885 -1.994946 187.847388 0 0 0 0 0.006895 0 0.000015 -1.342075 4.57677 -130.401856 139.555397 -166.092268 163.408118 -98.028696 147.32486 -152.793306 117.615195 -72.584092 -73.652471 -17.660847 -16.371694 87.158951 89.134867 0
1301 -12.718762 -31.922799 181.096494 -11.592516 25.465992 193.509877 28.099084 -31.191674 179.321802 22.122422 25.7386 189.472723 -14.265317 -1.593443 190.556669 4.65752 59.953827 190.78573 27.66512 -1.989144 187.855065 0 0 0 0 0.004317 0 -0.000029 -1.340743 4.654789 -130.33369 139.643268 -166.096566 163.41508 -98.002974 147.324685 -152.651103 117.434622 -72.63825 -73.683185 -17.6036 -16.339563 87.180858 89.161333 0
1335 -12.821032 -32.004032 181.360078 -11.613776 25.480542 193.615305 28.078809 -31.117323 179.368079 22.079431 25.749838 189.501202 -14.293666 -1.584719 190.705776 4.631835 59.996021 190.850544 27.65412 -1.982513 187.865126 0 0 0 0 0.00418 0 -0.000025 -1.339428 4.730603 -130.280644 139.74185 -166.09756 163.418705 -97.998961 147.376176 -152.475833 117.238653 -72.697662 -73.712827 -17.539423 -16.308808 87.213102 89.18279 0
1369 -12.916347 -32.069907 181.609333 -11.635865 25.49555 193.722391 28.063217 -31.043324 179.417193 22.035998 25.762305 189.529884 -14.321534 -1.57312 190.859175 4.593462 60.058236 190.928161 27.642408 -1.974604 187.877727 0 0 0 0 -0.001765 0 0.000144 -1.435342 4.793827 -130.248233 139.835887 -166.292999 163.422316 -98.024305 147.469527 -152.186141 117.041664 -72.940335 -73.742529 -17.276732 -16.278328 87.350449 89.198272 0
1399 -13.003655 -32.112297 181.837726 -11.656324 25.510818 193.824947 28.015202 -31.394348 179.471993 21.993922 25.774586 189.557898 -14.353167 -1.55117 191.0182 4.55873 60.114127 190.996385 27.629262 -1.965831 187.892842 0 0 0 0 -0.000486 0 -0.000097 -1.508623 4.858073 -130.214008 139.930155 -166.446904 163.429659 -98.046991 147.598236 -151.92875 116.867457 -73.14403 -73.773823 -17.055247 -16.24679 87.475291 89.203664 0
1438 -13.077746 -32.142159 182.050776 -11.674318 25.526679 193.919671 27.957946 -31.7045 179.511094 21.953148 25.785896 189.585018 -14.386892 -1.524568 191.175437 4.530109 60.153985 191.049087 27.615839 -1.956525 187.909102 0 0 0 0 0.004201 0 0.000029 -1.479912 4.907735 -130.205217 140.020687 -166.52211 163.562286 -98.119053 147.76408 -151.580008 116.396654 -73.295254 -74.033047 -16.889618 -15.984162 87.578355 89.277627 0
1467 -13.150257 -32.164267 182.260323 -11.690556 25.542921 194.011116 27.937683 -31.767723 179.551375 21.912357 25.795615 189.610779 -14.421113 -1.49514 191.328704 4.507255 60.172623 191.08305 27.601004 -1.944791 187.927568 0 0 0 0 0.003481 0 -0.00001 -1.452452 4.945416 -130.216272 140.107103 -166.542555 163.63765 -98.234632 147.948478 -151.096078 115.875575 -73.419198 -74.236341 -16.755571 -15.777074 87.653506 89.365899 0
1503 -13.22303 -32.183409 182.465231 -11.71123 25.559232 194.105136 27.878076 -31.663471 179.647136 21.871546 25.803635 189.635897 -14.454333 -1.46697 191.473567 4.487739 60.185134 191.10893 27.583894 -1.932079 187.94806 0 0 0 0 0.002161 0 0.000054 -1.446746 4.980315 -130.235195 140.195825 -166.557166 163.663675 -98.368792 148.191906 -150.549169 115.670192 -73.541234 -74.3128 -16.624248 -15.700193 87.724438 89.377292 0
1535 -13.290386 -32.199866 182.655895 -11.731257 25.574765 194.193339 27.826729 -31.506291 179.749525 21.833761 25.810185 189.659059 -14.484881 -1.440916 191.606426 4.470349 60.190725 191.128457 27.565625 -1.918816 187.97015 0 0 0 0 0.000709 0 0.000006 -1.474752 5.021693 -130.237369 140.280755 -166.601211 163.651707 -98.461382 148.471513 -150.10724 115.000989 -73.667371 -74.401137 -16.488807 -15.608906 87.797144 89.453978 0
1571 -13.365708 -32.223967 182.851672 -11.754416 25.590232 194.281304 27.784288 -31.323805 179.843068 21.794404 25.81608 189.682126 -14.516443 -1.422725 191.734326 4.453568 60.190976 191.143656 27.544057 -1.905783 187.996173 0 0 0 0 0.000221 0 -0.000018 -1.505674 5.056803 -130.239828 140.353434 -166.649749 163.638401 -98.542885 148.778407 -149.706606 114.395543 -73.787136 -74.473081 -16.360623 -15.534946 87.864574 89.512841 0
1606 -13.45235 -32.251155 183.068919 -11.778045 25.606084 194.366407 27.743044 -31.212509 179.906893 21.754552 25.822148 189.705431 -14.547713 -1.405946 191.853797 4.436648 60.188144 191.155946 27.518976 -1.889928 188.026178 0 0 0 0 -0.000606 0 -0.000004 -1.559398 5.09901 -130.228182 140.426202 -166.729433 163.610638 -98.605702 149.13429 -149.355084 113.898782 -73.923803 -74.50996 -16.214225 -15.496932 87.94413 89.549122 0
1636 -13.531148 -32.276598 183.261025 -11.805183 25.623786 194.453037 27.761963 -30.454677 180.11378 21.710491 25.83141 189.732468 -14.578395 -1.392875 191.964543 4.42083 60.185111 191.165459 27.49103 -1.870889 188.05846 0 0 0 0 -0.002727 0 0.000014 -1.652341 5.139994 -130.211561 140.49155 -166.873261 163.568579 -98.658066 149.517998 -148.999094 113.505412 -74.112276 -74.52327 -16.014043 -15.48277 88.043911 89.578058 0
1671 -13.597232 -32.304513 183.436811 -11.834354 25.642118 194.53876 27.753225 -30.310887 180.165684 21.66433 25.841117 189.761496 -14.609361 -1.386089 192.070055 4.40528 60.179275 191.171896 27.458912 -1.849852 188.094354 0 0 0 0 -0.000517 0 -0.000026 -1.719788 5.197554 -130.165675 140.560782 -167.006704 163.567128 -98.665017 149.85092 -148.780602 113.356526 -74.269923 -74.467736 -15.84651 -15.541521 88.130642 89.476769 0
1705 -13.654497 -32.328117 183.587122 -11.86192 25.658524 194.614804 27.73369 -30.206478 180.199671 21.615468 25.852156 189.793408 -14.64362 -1.38185 192.172503 4.389064 60.173738 191.176713 27.425313 -1.83066 188.130903 0 0 0 0 -0.000361 0 -0.000037 -1.787286 5.25812 -130.112051 140.628291 -167.11874 163.544168 -98.656347 150.182247 -148.578852 113.366249 -74.406803 -74.434029 -15.702736 -15.576963 88.194098 89.429262 0
1739 -13.709147 -32.348567 183.720732 -11.88907 25.674185 194.683969 27.626508 -29.855335 180.426335 21.569297 25.863415 189.825225 -14.679626 -1.378457 192.268658 4.37308 60.168105 191.180444 27.376676 -1.81169 188.17699 0 0 0 0 0.000165 0 -0.000035 -1.833733 5.307743 -130.084142 140.699629 -167.166932 163.499465 -98.69569 150.461403 -148.269729 113.350822 -74.501994 -74.384841 -15.603124 -15.627259 88.235888 89.40034 0
1774 -13.759652 -32.36905 183.836269 -11.915112 25.687909 194.745934 27.576622 -29.660547 180.591333 21.522084 25.873506 189.857662 -14.720801 -1.379566 192.363167 4.357707 60.161519 191.182649 27.31927 -1.795847 188.230348 0 0 0 0 0.000643 0 -0.000021 -1.832529 5.318975 -130.085315 140.723265 -167.190866 163.525809 -98.7626 150.764647 -147.93093 112.280936 -74.577403 -74.550941 -15.524166 -15.457283 88.269819 89.508025 0
1803 -13.820915 -32.389674 183.956254 -11.940592 25.700605 194.801962 27.548593 -29.525822 180.736721 21.472952 25.884938 189.892232 -14.76468 -1.379875 192.454064 4.343421 60.15588 191.184211 27.252764 -1.780067 188.289225 0 0 0 0 0.001808 0 0.000096 -1.779039 5.300525 -130.125456 140.726507 -167.163315 163.605238 -98.887641 151.128744 -147.455388 111.944684 -74.622561 -74.669836 -15.477253 -15.339075 88.28714 89.489673 0
1839 -13.885145 -32.406315 184.073806 -11.969557 25.713396 194.855928 27.446523 -29.62032 180.880594 21.42067 25.894859 189.929378 -14.813089 -1.378012 192.543125 4.330369 60.15119 191.185951 27.174166 -1.769889 188.352263 0 0 0 0 0.001717 0 0.000107 -1.713583 5.268475 -130.17968 140.716629 -167.147846 163.720681 -99.041624 151.468507 -146.920596 111.960979 -74.681855 -74.773618 -15.414657 -15.238341 88.318723 89.410571 0
1871 -13.964531 -32.420763 184.199762 -12.000721 25.727633 194.908571 27.354226 -29.720953 180.988121 21.365683 25.904411 189.969599 -14.861979 -1.373412 192.627072 4.317274 60.149938 191.189146 27.085894 -1.754951 188.419878 0 0 0 0 0.001245 0 0.000099 -1.646639 5.225835 -130.244931 140.696601 -167.127562 163.834283 -99.208278 151.747533 -146.346646 111.462232 -74.739261 -74.983089 -15.354308 -15.02712 88.347422 89.458841 0
1911 -14.047578 -32.435414 184.32225 -12.040388 25.747186 194.967031 27.274197 -29.811588 181.058848 21.309519 25.913671 190.012157 -14.909609 -1.369266 192.703378 4.302429 60.15045 191.193473 26.997605 -1.735643 188.488436 0 0 0 0 -0.000611 0 0.000081 -1.611314 5.178531 -130.311487 140.668549 -167.150171 163.927542 -99.363308 151.974751 -145.859869 111.259466 -74.819915 -75.11868 -15.268003 -14.891241 88.402069 89.468708 0
1938 -14.128526 -32.450554 184.448993 -12.085774 25.772476 195.027971 27.139375 -29.530647 181.214809 21.251267 25.920072 190.057862 -14.957353 -1.364218 192.774677 4.28905 60.150099 191.19761 26.913348 -1.712464 188.55716 0 0 0 0 -0.00097 0 -0.000003 -1.617667 5.165821 -130.318177 140.649818 -167.218365 163.98303 -99.424065 152.15726 -145.645893 111.260822 -74.907542 -75.178556 -15.173989 -14.831947 88.46539 89.454345 0
1975 -14.206344 -32.467973 184.56701 -12.138076 25.798607 195.089686 27.026224 -29.256004 181.342924 21.19195 25.925487 190.107691 -15.003672 -1.361394 192.840385 4.273083 60.148352 191.203964 26.828164 -1.685956 188.62983 0 0 0 0 -0.002633 0 0.000079 -1.688448 5.184646 -130.288683 140.657974 -167.317056 163.94016 -99.433745 152.329203 -145.530887 110.507894 -75.011749 -75.214966 -15.064088 -14.792197 88.524705 89.549888 0
