Time LHx LHy LHz LSx LSy LSz RHx RHy RHz RSx RSy RSz LEx LEy LEz CSx CSy CSz REx REy REz v1 v2 v3 v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24
874 -14.224629 -32.27272 174.464393 -12.80037 25.48534 188.115013 24.134701 -30.615655 174.137282 20.664199 26.115853 187.533963 -15.684077 -0.963516 184.595394 3.159956 59.576428 185.011971 25.362056 -1.190563 185.243237 0 0 0 0 0.005105 0 0.000134 -3.217041 0.937789 -133.63821 135.513788 -166.410548 159.976467 -102.171705 122.302482 -153.696721 127.840697 -72.082114 -68.959412 -18.115916 -21.150919 87.415605 -87.939079 0
910 -14.254268 -32.407418 174.513316 -12.829255 25.491983 188.188922 24.071266 -30.977044 174.078703 20.642462 26.104227 187.483144 -15.699017 -0.990962 184.676027 3.13931 59.584713 185.026085 25.349784 -1.195781 185.192811 0 0 0 0 0.008467 0 0.000252 -3.159422 1.063384 -133.489925 135.616692 -166.485386 160.166542 -101.922093 122.599591 -154.100101 127.414143 -72.087713 -69.338363 -18.103569 -20.793235 87.460595 -87.765218 0
948 -14.277369 -32.535648 174.571431 -12.855308 25.498703 188.257515 23.985468 -31.61281 173.943222 20.618331 26.094499 187.426364 -15.713634 -1.01552 184.764612 3.116657 59.595221 185.039592 25.337544 -1.198279 185.141134 0 0 0 0 0.007344 0 0.000044 -3.11786 1.181267 -133.353796 135.71633 -166.516427 160.280706 -101.729638 122.946738 -154.381869 126.93815 -72.092167 -69.552136 -18.094086 -20.588812 87.494639 -87.696762 0
978 -14.298563 -32.646021 174.632835 -12.88061 25.509986 188.32798 23.923869 -32.084712 173.844767 20.592859 26.087335 187.366462 -15.728782 -1.034401 184.86656 3.088765 59.61144 185.051286 25.325531 -1.198034 185.089684 0 0 0 0 0.007988 0 0.000064 -3.056314 1.293648 -133.236055 135.823351 -166.514947 160.402318 -101.580365 123.39294 -154.574074 126.454582 -72.096887 -69.805815 -18.086049 -20.347325 87.517445 -87.61116 0
1010 -14.330769 -32.489106 174.797499 -12.902588 25.521395 188.392568 23.880668 -32.436422 173.771262 20.565204 26.085225 187.305188 -15.743186 -1.051964 184.973288 3.059812 59.625143 185.059392 25.314415 -1.196785 185.041428 0 0 0 0 0.008426 0 0.00003 -2.9861 1.407431 -133.116718 135.931579 -166.47147 160.49927 -101.452945 123.907103 -154.740466 125.963091 -72.078681 -70.013885 -18.101492 -20.147458 87.535277 -87.558238 0
1044 -14.358753 -32.306182 174.972749 -12.92228 25.532913 188.453591 23.840971 -32.413825 173.773849 20.537519 26.084632 187.242758 -15.756887 -1.069989 185.083711 3.029511 59.63518 185.062766 25.303358 -1.191499 184.992778 0 0 0 0 0.007427 0 -0.000027 -2.927326 1.511335 -133.015783 136.038453 -166.421749 160.567096 -101.366619 124.516466 -154.629201 125.430108 -72.080835 -70.181569 -18.096874 -19.984936 87.552393 -87.527985 0
1076 -14.375798 -32.384047 175.07956 -12.938081 25.545222 188.512087 23.818012 -32.326785 173.800373 20.505467 26.085147 187.175858 -15.768407 -1.085993 185.191703 3.000493 59.644526 185.064197 25.293595 -1.185235 184.945297 0 0 0 0 0.005568 0 -0.000024 -2.901999 1.608323 -132.926511 136.143156 -166.350178 160.546181 -101.30744 125.150161 -154.444623 124.649415 -72.080347 -70.255392 -18.096038 -19.91868 87.561551 -87.476114 0
1111 -14.39884 -32.265839 175.228846 -12.951723 25.557223 188.568234 23.805578 -32.236597 173.832428 20.476994 26.085696 187.11189 -15.776727 -1.104329 185.30432 2.972865 59.652019 185.059595 25.285062 -1.177343 184.899879 0 0 0 0 0.005097 0 0 -2.890669 1.709315 -132.848319 136.266948 -166.303698 160.522361 -101.265869 125.943181 -154.38255 123.761283 -72.111354 -70.329123 -18.063281 -19.849718 87.575544 -87.445601 0
1142 -14.408107 -32.354027 175.321364 -12.963082 25.571996 188.626564 23.791392 -32.330945 173.807836 20.452531 26.087287 187.052166 -15.782352 -1.120402 185.414648 2.947433 59.658146 185.052681 25.277841 -1.168151 184.855998 0 0 0 0 0.006106 0 -0.000088 -2.84804 1.801648 -132.775991 136.379287 -166.212693 160.516613 -101.235694 126.700211 -154.239272 122.971317 -72.09876 -70.407838 -18.073588 -19.773672 87.590814 -87.430824 0
1174 -14.409757 -32.452601 175.411105 -12.97275 25.588417 188.684785 23.782912 -32.418647 173.784709 20.430365 26.090097 186.996365 -15.785268 -1.132112 185.524035 2.923697 59.662753 185.04262 25.271535 -1.157113 184.813392 0 0 0 0 0.005907 0 -0.00009 -2.804677 1.88922 -132.698142 136.476582 -166.144087 160.534734 -101.197092 127.3875 -154.213677 122.4244 -72.107738 -70.499525 -18.06301 -19.683397 87.602592 -87.425848 0
1207 -14.405352 -32.549497 175.496113 -12.979935 25.604248 188.741302 23.778665 -32.491267 173.76554 20.412073 26.094991 186.940622 -15.784599 -1.139543 185.634053 2.901397 59.669411 185.028756 25.267857 -1.140403 184.767485 0 0 0 0 0.005871 0 -0.000046 -2.757905 1.972969 -132.617867 136.563805 -166.077282 160.561473 -101.15479 128.019982 -154.181455 121.967942 -72.121623 -70.588136 -18.048636 -19.59506 87.606845 -87.428814 0
1240 -14.401715 -32.635015 175.577474 -12.984513 25.619188 188.797688 23.777896 -32.551187 173.749959 20.39751 26.100925 186.883152 -15.780084 -1.139062 185.747945 2.883116 59.676838 185.01277 25.266847 -1.118333 184.718001 0 0 0 0 0.006063 0 -0.000027 -2.699555 2.049805 -132.54404 136.64365 -165.999435 160.600325 -101.115222 128.604781 -154.153283 121.561823 -72.128018 -70.682685 -18.042258 -19.500569 87.607093 -87.43366 0
1274 -14.397125 -32.544485 175.735176 -12.986746 25.633505 188.854325 23.818013 -32.171324 173.809266 20.386185 26.106709 186.821997 -15.768673 -1.140065 185.862613 2.868059 59.683794 184.996188 25.267991 -1.089854 184.666693 0 0 0 0 0.006279 0 -0.000017 -2.63056 2.121257 -132.478124 136.720638 -165.909611 160.648491 -101.078107 129.166445 -154.159207 121.176922 -72.120049 -70.784267 -18.04901 -19.39901 87.615242 -87.439171 0
1306 -14.374565 -32.629484 175.852263 -12.984678 25.646186 188.913321 23.883916 -31.885776 173.83219 20.377424 26.114705 186.754405 -15.749018 -1.141259 185.980332 2.855317 59.692055 184.9774 25.274536 -1.055774 184.610176 0 0 0 0 0.004303 0 -0.000001 -2.610603 2.197814 -132.407471 136.8031 -165.846048 160.624842 -101.017141 129.761409 -154.024806 120.833819 -72.142236 -70.763972 -18.026357 -19.413621 87.619824 -87.478258 0
