Time LHx LHy LHz LSx LSy LSz RHx RHy RHz RSx RSy RSz LEx LEy LEz CSx CSy CSz REx REy REz v1 v2 v3 v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24
18 -17.989911 -30.301693 179.850948 -17.359389 25.214541 191.86132 19.441476 -29.738414 177.977431 16.137402 26.383427 191.147578 -19.963937 -0.741236 189.261568 -1.06435 60.171193 190.514338 20.49427 0.644338 188.74191 0 0 0 0 0.001017 54 0.000001 -1.662829 1.187027 -133.684172 136.058226 -165.040503 161.714844 -100.709168 117.722688 -149.86317 132.501022 -72.463368 -70.462305 -17.917576 -19.6391 86.439565 -88.08383 0
51 -17.929375 -30.444202 179.808831 -17.339234 25.225914 191.896403 19.484 -29.728422 178.02701 16.174312 26.38689 191.185772 -19.956136 -0.735178 189.321077 -1.047228 60.169399 190.521467 20.507589 0.639786 188.770473 0 0 0 0 0.001151 54 -0.000002 -1.508809 1.128328 -133.684499 135.941155 -164.851694 161.834075 -100.832158 117.282039 -149.583596 133.131423 -72.377854 -70.501799 -18.018683 -19.595027 86.359032 -88.129288 0
86 -17.876606 -30.201015 179.88286 -17.318641 25.236985 191.930652 19.523488 -29.689732 178.072619 16.20799 26.389834 191.219127 -19.948451 -0.729768 189.370966 -1.031533 60.169369 190.527356 20.523626 0.635373 188.798773 0 0 0 0 0.001089 54 -0.000003 -1.367794 1.077581 -133.682546 135.837709 -164.670922 161.935333 -100.940926 116.916568 -149.362924 133.66896 -72.284549 -70.527802 -18.126764 -19.563962 86.282642 -88.179978 0
119 -17.829598 -30.248177 179.853797 -17.297566 25.247729 191.964388 19.552901 -29.75927 178.067887 16.240643 26.391664 191.249073 -19.938438 -0.725144 189.412999 -1.014926 60.166937 190.532291 20.540039 0.630231 188.824987 0 0 0 0 0.001045 54 -0.000003 -1.245357 1.041774 -133.678026 135.761575 -164.485993 161.995279 -101.037258 116.666641 -148.746237 134.051741 -72.195481 -70.530826 -18.238634 -19.557058 86.171584 -88.219085 0
151 -17.767054 -30.381599 179.773116 -17.276178 25.258103 191.997862 19.571163 -29.780623 178.073931 16.271552 26.392484 191.275454 -19.921984 -0.7214 189.449632 -0.999232 60.163927 190.536499 20.559147 0.624524 188.850129 0 0 0 0 0.000759 54 -0.000002 -1.15754 1.016952 -133.664735 135.69864 -164.34501 162.029931 -101.108576 116.460726 -148.599695 134.488927 -72.101356 -70.51685 -18.344148 -19.568343 86.112338 -88.246089 0
182 -17.709452 -30.534354 179.682636 -17.254761 25.26527 192.029548 19.600849 -29.759744 178.087878 16.302116 26.38872 191.298568 -19.900723 -0.720808 189.481735 -0.974329 60.040313 190.514112 20.579487 0.614293 188.873839 0 0 0 0 0.000822 54 0.000003 -1.081703 1.009425 -133.634712 135.653562 -164.193494 162.030087 -101.130822 116.329704 -148.709491 134.708953 -71.975725 -70.494163 -18.481578 -19.590981 86.048797 -88.245735 0
214 -17.678136 -30.541283 179.658246 -17.233837 25.270885 192.05873 19.632 -29.726332 178.101468 16.330965 26.384455 191.318583 -19.875036 -0.721929 189.510214 -0.956802 59.954619 190.500951 20.602603 0.603656 188.896227 0 0 0 0 0.000817 54 0.000006 -1.020861 1.016468 -133.5838 135.616736 -164.066797 162.025074 -101.121949 116.250894 -148.978472 134.927947 -71.851104 -70.459185 -18.613376 -19.62437 86.005844 -88.260916 0
261 -17.639777 -30.620682 179.600608 -17.212521 25.275263 192.085516 19.664639 -29.68196 178.115296 16.357769 26.380497 191.33606 -19.846363 -0.72436 189.534712 -0.937751 59.903431 190.493476 20.62986 0.593516 188.91753 0 0 0 0 0.000488 54 0.000006 -0.997781 1.034023 -133.526119 135.594165 -163.999803 162.004241 -101.08202 116.233694 -149.224157 135.05876 -71.763187 -70.418087 -18.701115 -19.664157 85.99842 -88.273121 0
279 -17.609674 -30.522925 179.602528 -17.190628 25.276631 192.109811 19.697347 -29.634815 178.128469 16.383821 26.376837 191.351438 -19.812255 -0.730596 189.555407 -0.921946 59.863126 190.487146 20.660749 0.583989 188.937008 0 0 0 0 0.00047 54 0.000007 -0.983229 1.058615 -133.46946 135.586689 -163.932617 161.966158 -101.023677 116.284224 -149.603672 135.073114 -71.665643 -70.372904 -18.797734 -19.708522 85.993412 -88.280084 0
316 -17.58243 -30.318341 179.637265 -17.168547 25.277343 192.132008 19.728933 -29.585895 178.140032 16.406937 26.373556 191.364336 -19.77908 -0.737064 189.572573 -0.909789 59.838957 190.483427 20.691514 0.575316 188.953722 0 0 0 0 0.000373 54 0.000005 -0.980133 1.086642 -133.413357 135.586641 -163.878495 161.91823 -100.934173 116.374217 -149.90165 135.000817 -71.573682 -70.328319 -18.888791 -19.752907 85.988893 -88.280584 0
