Time LHx LHy LHz LSx LSy LSz RHx RHy RHz RSx RSy RSz LEx LEy LEz CSx CSy CSz REx REy REz v1 v2 v3 v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24
11 -12.755521 -30.22494 174.399781 -11.804195 25.325832 187.096572 25.688958 -32.723886 174.210334 21.597029 26.173088 188.499737 -14.657773 -0.555933 184.843016 3.823557 60.357726 187.737572 26.244187 -1.289807 185.419297 0 0 0 0 0.001319 5 0.000125 0.244865 -0.685197 -136.522239 135.151846 -162.682945 163.172675 -107.360596 113.707603 -147.538318 140.083207 -70.610314 -70.386493 -19.702464 -19.641136 86.636478 -88.999107 0
43 -12.695435 -30.171356 174.502492 -11.812587 25.342211 187.145305 25.711623 -32.679856 174.285221 21.594669 26.182783 188.533926 -14.643896 -0.532489 184.929538 3.811127 60.371548 187.783825 26.239014 -1.284389 185.482836 0 0 0 0 0.002457 5 0.000135 0.265583 -0.666868 -136.473027 135.139291 -162.626668 163.157834 -107.292152 113.783636 -147.182574 140.084326 -70.64515 -70.377287 -19.686352 -19.647761 86.539047 -89.046847 0
75 -12.64234 -30.138755 174.598002 -11.820826 25.362703 187.203169 25.734067 -32.635701 174.360645 21.592756 26.192906 188.568234 -14.627682 -0.50849 185.014737 3.793791 60.388613 187.832916 26.234525 -1.280066 185.545933 0 0 0 0 0.003541 5 0.000156 0.298101 -0.642889 -136.419468 135.133691 -162.543518 163.139719 -107.229812 113.886731 -146.889847 140.037434 -70.656612 -70.373099 -19.691918 -19.649552 86.451383 -89.093537 0
108 -12.586606 -30.122054 174.687088 -11.826884 25.381252 187.260425 25.755373 -32.594678 174.436474 21.591769 26.204285 188.605738 -14.609428 -0.482502 185.101211 3.77757 60.403168 187.876916 26.232037 -1.276414 185.610127 0 0 0 0 0.003021 5 0.000189 0.313176 -0.609552 -136.350179 135.131074 -162.4953 163.121652 -107.082218 113.995108 -146.798174 139.982419 -70.670623 -70.369803 -19.69155 -19.650644 86.383067 -89.138745 0
156 -12.536262 -30.122352 174.777389 -11.831695 25.398171 187.316573 25.776353 -32.556772 174.512553 21.592103 26.217252 188.647366 -14.593734 -0.46033 185.178816 3.762311 60.420936 187.923098 26.230896 -1.266669 185.683739 0 0 0 0 0.002815 5 0.000169 0.330127 -0.581139 -136.285951 135.123674 -162.442181 163.102434 -106.945158 114.092742 -146.707089 139.913288 -70.682212 -70.366841 -19.693597 -19.65175 86.315894 -89.178722 0
179 -12.493235 -30.14552 174.890971 -11.83674 25.41469 187.371612 25.795162 -32.523265 174.583995 21.592814 26.230636 188.691092 -14.578864 -0.442123 185.247648 3.748741 60.436499 187.963927 26.230082 -1.258121 185.757875 0 0 0 0 0.000707 5 0.000113 0.320941 -0.560525 -136.235473 135.114422 -162.42309 163.064972 -106.812437 114.208283 -146.605314 139.820214 -70.718924 -70.354344 -19.669903 -19.662581 86.254986 -89.216189 0
217 -12.458102 -30.179018 174.998367 -11.841511 25.42896 187.423766 25.813857 -32.496637 174.653149 21.592252 26.244169 188.734722 -14.566812 -0.426355 185.308754 3.736848 60.449868 188.000369 26.227412 -1.247248 185.83467 0 0 0 0 -0.001752 5 0.000169 0.271397 -0.539427 -136.180619 135.101765 -162.479336 163.02213 -106.64895 114.313406 -146.490317 139.736189 -70.821639 -70.335326 -19.57892 -19.680178 86.206805 -89.24951 0
247 -12.42452 -30.216882 175.097775 -11.845402 25.441074 187.471271 25.832164 -32.472169 174.72477 21.590504 26.256773 188.778234 -14.556701 -0.413047 185.362208 3.729171 60.461289 188.034689 26.225275 -1.236259 185.914397 0 0 0 0 -0.002599 5 0.000104 0.211324 -0.521716 -136.136415 135.092983 -162.55218 162.974827 -106.499508 114.436087 -146.393154 139.658905 -70.931291 -70.313586 -19.479203 -19.700431 86.168758 -89.28611 0
284 -12.408085 -30.25524 175.182641 -11.848645 25.451547 187.515306 25.84796 -32.450262 174.792266 21.587835 26.270056 188.826334 -14.547004 -0.403685 185.409248 3.726039 60.469168 188.067508 26.221213 -1.223931 186.000872 0 0 0 0 -0.002852 5 0.000054 0.146261 -0.503352 -136.105198 135.098493 -162.626953 162.919475 -106.378598 114.604083 -146.275221 139.532702 -71.041288 -70.292413 -19.379406 -19.720248 86.130328 -89.321195 0
314 -12.396155 -30.290192 175.252616 -11.851545 25.459364 187.555611 25.862411 -32.429823 174.858022 21.584256 26.282734 188.877606 -14.538938 -0.395788 185.450554 3.727541 60.474473 188.101697 26.215786 -1.210728 186.088789 0 0 0 0 -0.003802 5 0.000031 0.069513 -0.489092 -136.079776 135.101592 -162.709362 162.848387 -106.267971 114.777952 -146.295527 139.422503 -71.134393 -70.255841 -19.289788 -19.755559 86.122167 -89.35543 0
347 -12.387155 -30.322051 175.309408 -11.853479 25.467256 187.594056 25.875983 -32.406551 174.93397 21.578906 26.296929 188.935709 -14.532618 -0.388323 185.487008 3.735854 60.480857 188.140273 26.209641 -1.199638 186.179006 0 0 0 0 -0.003656 5 0.000005 -0.001623 -0.478293 -136.060271 135.103685 -162.780384 162.777138 -106.173677 114.938092 -146.352722 139.334124 -71.208665 -70.215466 -19.217592 -19.794734 86.119018 -89.389767 0
382 -12.379993 -30.349773 175.352859 -11.854993 25.472769 187.629282 25.88664 -32.385349 175.005949 21.572834 26.309949 188.993692 -14.526798 -0.382855 185.519636 3.752129 60.481638 188.184345 26.201791 -1.187805 186.267447 0 0 0 0 -0.003229 5 -0.000007 -0.060722 -0.472699 -136.049106 135.103709 -162.841087 162.719644 -106.098128 115.072885 -146.430873 139.24317 -71.266431 -70.185027 -19.161155 -19.824059 86.117935 -89.423699 0
418 -12.375087 -30.381346 175.387144 -11.856039 25.476828 187.660897 25.895086 -32.367662 175.074792 21.568002 26.321602 189.050603 -14.522699 -0.378605 185.550106 3.775986 60.476786 188.234389 26.192835 -1.178769 186.352289 0 0 0 0 -0.002796 5 -0.000004 -0.111828 -0.46813 -136.043452 135.107191 -162.886532 162.662877 -106.037414 115.201183 -146.542409 139.171307 -71.304211 -70.152675 -19.123876 -19.855422 86.118935 -89.45561 0
