Time LHx LHy LHz LSx LSy LSz RHx RHy RHz RSx RSy RSz LEx LEy LEz CSx CSy CSz REx REy REz v1 v2 v3 v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24
22 -17.779164 -31.510213 177.289677 -16.155674 25.841594 192.90123 18.930374 -31.964064 174.166453 17.122555 26.29433 189.849079 -19.378096 -0.311264 189.679635 0.081541 60.442567 188.975322 21.418813 -0.753116 186.638486 0 0 0 0 0.01283 9 -0.000144 -1.286732 2.019602 -132.911899 136.951104 -162.606628 160.033164 -101.244578 115.102535 -154.685525 139.172922 -68.442317 -68.188434 -21.739949 -22.257668 87.322887 -85.779866 0
56 -17.7596 -31.471249 177.41183 -16.194357 25.839058 193.02882 18.91297 -31.960782 174.269283 17.056784 26.298052 189.904821 -19.395335 -0.286528 189.82327 0.015315 60.414594 188.989687 21.401221 -0.747797 186.686349 0 0 0 0 0.011319 9 -0.000219 -1.20924 2.12296 -132.825706 137.071627 -162.464274 160.045794 -101.162604 115.559473 -154.687895 138.502011 -68.366381 -68.280612 -21.822184 -22.169948 87.273003 -85.765704 0
92 -17.73389 -31.435582 177.520525 -16.242523 25.832576 193.161976 18.904343 -31.953585 174.389088 16.981244 26.30524 189.975893 -19.407649 -0.264758 189.94565 -0.091654 60.362321 189.007747 21.380556 -0.738364 186.751294 0 0 0 0 0.009478 9 -0.000119 -1.166911 2.232749 -132.730482 137.19598 -162.391678 160.057856 -101.02205 116.082056 -154.778185 137.783584 -68.324601 -68.368741 -21.872452 -22.083677 87.209895 -85.763704 0
119 -17.556435 -30.317587 178.819346 -16.291785 25.82705 193.287313 18.902725 -31.941658 174.517405 16.901995 26.320377 190.065348 -19.418991 -0.236941 190.062952 -0.205154 60.311013 189.02694 21.359099 -0.725081 186.830723 0 0 0 0 0.008071 9 0.00001 -1.161679 2.357495 -132.594757 137.309747 -162.393945 160.070587 -100.770556 116.664519 -155.098374 137.033023 -68.295441 -68.456333 -21.910698 -21.993685 87.144475 -85.781853 0
151 -17.499098 -29.709557 179.515779 -16.337758 25.820753 193.394911 18.905908 -31.929776 174.645162 16.82671 26.336759 190.160382 -19.428182 -0.211774 190.163124 -0.32787 60.257828 189.049006 21.336752 -0.712083 186.916649 0 0 0 0 -0.017331 9 0.004451 -1.556218 2.471834 -132.464378 137.408045 -163.198885 160.086448 -100.532298 117.216661 -151.933352 136.344019 -69.541085 -68.533634 -20.750491 -21.910988 86.680591 -85.81345 0
188 -17.47262 -29.345131 179.926336 -16.380359 25.813094 193.487239 18.914649 -31.912959 174.778998 16.746394 26.358745 190.267074 -19.435319 -0.189698 190.24477 -0.476577 60.209543 189.078128 21.31432 -0.695452 187.019897 0 0 0 0 -0.008338 9 -0.001264 -1.77169 2.551885 -132.363491 137.467261 -163.648826 160.105446 -100.335375 117.70797 -150.379894 135.768181 -70.191758 -68.599407 -20.144582 -21.837562 86.479998 -85.855051 0
219 -17.464228 -29.115304 180.184758 -16.420458 25.804612 193.566585 18.929935 -31.898198 174.913871 16.667965 26.381147 190.375984 -19.441079 -0.171193 190.310836 -0.621606 60.173887 189.112604 21.293432 -0.680707 187.127042 0 0 0 0 -0.003955 9 -0.000272 -1.910472 2.626184 -132.280252 137.53262 -163.9227 160.101756 -100.154506 118.228099 -149.665669 135.162916 -70.551263 -68.646336 -19.811897 -21.780665 86.368804 -85.906644 0
255 -17.460532 -28.959343 180.358613 -16.455615 25.796965 193.632269 18.949841 -31.883231 175.044155 16.596076 26.404205 190.487373 -19.446099 -0.154315 190.366054 -0.754507 60.144633 189.150906 21.272555 -0.667233 187.244701 0 0 0 0 -0.001605 9 -0.000087 -2.008242 2.697663 -132.207102 137.602428 -164.115076 160.098592 -99.981257 118.722446 -149.445176 134.593621 -70.759164 -68.688648 -19.618801 -21.726634 86.311388 -85.966931 0
286 -17.457935 -28.849256 180.481517 -16.488929 25.789803 193.688107 18.974231 -31.869555 175.173295 16.531391 26.429072 190.596688 -19.450155 -0.140529 190.410376 -0.874222 60.125291 189.188921 21.253763 -0.655151 187.362564 0 0 0 0 -0.001391 9 -0.000127 -2.083136 2.749697 -132.15401 137.653405 -164.246132 160.07986 -99.842142 119.160371 -149.42246 134.121509 -70.883812 -68.705891 -19.503749 -21.695755 86.274528 -86.035593 0
320 -17.462055 -28.769565 180.567193 -16.519129 25.783324 193.735087 18.99958 -31.860104 175.29285 16.476858 26.450399 190.69711 -19.453453 -0.129381 190.445805 -0.973201 60.109347 189.223015 21.2372 -0.648723 187.481284 0 0 0 0 -0.001155 9 -0.00005 -2.142255 2.789758 -132.106484 137.685999 -164.350787 160.066276 -99.708708 119.538693 -149.534534 133.715448 -70.964626 -68.720864 -19.429853 -21.666504 86.247758 -86.108421 0
355 -17.473643 -28.715104 180.620134 -16.54852 25.778392 193.776667 19.024296 -31.852904 175.402558 16.434982 26.470035 190.789354 -19.456106 -0.119945 190.474451 -1.054077 60.097939 189.251816 21.222015 -0.64524 187.594533 0 0 0 0 -0.001787 9 -0.000003 -2.202038 2.819914 -132.065037 137.704865 -164.439048 160.034971 -99.587236 119.889219 -149.746151 133.353667 -71.012141 -68.718451 -19.384926 -21.654999 86.23928 -86.179402 0
386 -17.486697 -28.680521 180.642474 -16.574106 25.774166 193.811059 19.047886 -31.846741 175.502288 16.400297 26.487422 190.871942 -19.458248 -0.112091 190.497458 -1.125864 60.088795 189.278674 21.208195 -0.642953 187.698948 0 0 0 0 -0.002202 9 0.00006 -2.25508 2.836325 -132.017684 137.690334 -164.517736 160.007577 -99.461122 120.138251 -150.084227 133.105973 -71.027561 -68.708773 -19.367562 -21.651538 86.249871 -86.247094 0
418 -17.502923 -28.66081 180.643559 -16.596518 25.770441 193.839419 19.073905 -31.842819 175.594926 16.373716 26.500714 190.944469 -19.459568 -0.104689 190.517056 -1.188952 60.068363 189.300847 21.196464 -0.64253 187.793708 0 0 0 0 -0.001814 9 0.000069 -2.292892 2.843844 -131.979409 137.667097 -164.568316 159.982532 -99.353343 120.341055 -150.466432 132.908794 -71.009502 -68.697312 -19.381669 -21.650856 86.267374 -86.310588 0
448 -17.522223 -28.653896 180.629587 -16.616103 25.767294 193.862915 19.098511 -31.838432 175.680089 16.351685 26.513326 191.009486 -19.460469 -0.09842 190.533352 -1.240882 60.053247 189.321983 21.187192 -0.641604 187.880039 0 0 0 0 -0.001622 9 0.000064 -2.315803 2.839569 -131.951244 137.630383 -164.599965 159.968358 -99.265982 120.505915 -150.884532 132.771141 -70.968184 -68.690171 -19.416614 -21.646018 86.294831 -86.374617 0
482 -17.54339 -28.653362 180.607033 -16.633591 25.764197 193.882787 19.121303 -31.835192 175.756586 16.334127 26.525497 191.06859 -19.461209 -0.091905 190.547979 -1.282684 60.042125 189.340496 21.179582 -0.641485 187.95588 0 0 0 0 -0.001359 9 0.000052 -2.332634 2.833529 -131.926416 137.593474 -164.620125 159.954856 -99.189294 120.648291 -151.31743 132.639302 -70.912885 -68.684755 -19.463662 -21.640881 86.330701 -86.432034 0
516 -17.56454 -28.659582 180.578148 -16.648892 25.761569 193.899584 19.141819 -31.832716 175.823367 16.320422 26.535833 191.119349 -19.461203 -0.086574 190.560365 -1.316221 60.032588 189.356399 21.173398 -0.642114 188.022304 0 0 0 0 -0.001084 9 0.000043 -2.34014 2.82271 -131.906989 137.55241 -164.630709 159.950428 -99.122841 120.740962 -151.746531 132.553397 -70.849288 -68.682614 -19.518014 -21.633736 86.371407 -86.483506 0
548 -17.584725 -28.6695 180.546284 -16.662264 25.759199 193.913734 19.160813 -31.829968 175.882626 16.309261 26.544553 191.162288 -19.461045 -0.082018 190.570903 -1.343461 60.024643 189.370203 21.168655 -0.642361 188.080633 0 0 0 0 -0.001011 9 0.000034 -2.344767 2.810193 -131.890429 137.510816 -164.63573 159.946195 -99.063049 120.817122 -152.166267 132.484005 -70.781899 -68.680175 -19.575821 -21.628125 86.414225 -86.528697 0
582 -17.300192 -29.616278 179.731512 -16.673543 25.756973 193.925381 19.178 -31.827578 175.936377 16.300598 26.551807 191.198003 -19.460699 -0.078001 190.58007 -1.3654 60.018057 189.381897 21.165523 -0.642552 188.131261 0 0 0 0 -0.000794 9 0.00002 -2.347275 2.799177 -131.876431 137.474785 -164.635522 159.940973 -99.010801 120.895717 -152.55705 132.410026 -70.714458 -68.678846 -19.634072 -21.622398 86.455818 -86.568839 0
615 -17.432883 -29.681247 179.671836 -16.683434 25.755116 193.935406 19.193232 -31.82461 175.984371 16.294061 26.557907 191.227782 -19.460317 -0.07449 190.588129 -1.383454 60.013396 189.392722 21.163867 -0.642104 188.175261 0 0 0 0 0.024864 9 0.004621 -1.911394 2.788372 -131.866829 137.443573 -163.759121 159.936334 -98.967761 120.976693 -154.025247 132.322569 -69.882587 -68.68141 -20.530101 -21.613913 86.072324 -86.603122 0
650 -17.567319 -29.680642 179.664552 -16.691992 25.753444 193.94393 19.207181 -31.821039 176.027119 16.289076 26.563102 191.252506 -19.459823 -0.071347 190.595317 -1.398378 60.01001 189.402544 21.163067 -0.64107 188.213897 0 0 0 0 -0.003932 9 0.000774 -1.971115 2.780589 -131.857449 137.418628 -163.872813 159.930583 -98.929078 121.058554 -154.819248 132.225049 -69.804054 -68.685538 -20.556784 -21.604941 86.323767 -86.631537 0
683 -17.68204 -29.641441 179.68117 -16.699395 25.751939 193.95119 19.219525 -31.817272 176.06442 16.285649 26.566744 191.272283 -19.459046 -0.068655 190.601671 -1.410735 60.005087 189.410663 21.162747 -0.639815 188.247383 0 0 0 0 -0.004692 9 0.000033 -2.045913 2.774532 -131.849323 137.398387 -164.01563 159.923803 -98.895456 121.1432 -155.444876 132.1247 -69.775451 -68.689937 -20.538907 -21.59636 86.568624 -86.656306 0
718 -17.77907 -29.584172 179.716516 -16.705427 25.750577 193.957257 19.23037 -31.812987 176.096749 16.283324 26.56973 191.288519 -19.458094 -0.066665 190.607226 -1.420609 60.000938 189.417875 21.163392 -0.638092 188.276422 0 0 0 0 -0.004217 9 -0.000008 -2.114293 2.76995 -131.841933 137.381832 -164.144506 159.915919 -98.865276 121.227506 -155.919235 132.026549 -69.765585 -68.693962 -20.512448 -21.588776 86.773725 -86.677539 0
764 -17.857194 -29.519007 179.758227 -16.710502 25.748909 193.962371 19.240189 -31.808123 176.125455 16.281642 26.571938 191.300654 -19.457005 -0.065079 190.612125 -1.428756 59.997231 189.424193 21.164376 -0.635716 188.301063 0 0 0 0 -0.003909 9 -0.000002 -2.180583 2.76825 -131.834998 137.371499 -164.267252 159.906087 -98.839954 121.314623 -156.266105 131.924611 -69.778109 -68.697219 -20.471442 -21.582678 86.945261 -86.694586 0
783 -17.916226 -29.452884 179.79939 -16.714652 25.747207 193.966722 19.248286 -31.802979 176.148689 16.280378 26.573712 191.310179 -19.45572 -0.063707 190.616572 -1.435076 59.994674 189.429629 21.165685 -0.633139 188.322365 0 0 0 0 -0.003334 9 -0.00001 -2.23839 2.767947 -131.829851 137.365745 -164.373172 159.896392 -98.817995 121.408301 -156.519937 131.817545 -69.798307 -68.701813 -20.429643 -21.575664 87.082422 -86.709288 0
