Time LHx LHy LHz LSx LSy LSz RHx RHy RHz RSx RSy RSz LEx LEy LEz CSx CSy CSz REx REy REz v1 v2 v3 v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v18 v19 v20 v21 v22 v23 v24 v25 v26
6 -45.720592 -28.290415 257.807183 -46.847212 29.119259 274.232173 -6.538373 -27.610159 261.422944 -11.980513 31.560683 276.629615 -49.488845 3.457551 270.074749 -30.897853 64.810771 270.833683 -6.275169 3.963643 274.390316 0 0 0 0 -0.000393 0 0.000002 -2.163697 -0.302648 -132.517 131.911703 -162.989027 158.661634 -99.802681 120.548752 -155.816922 127.91636 -68.981956 -67.67168 -22.036165 -22.333223 83.676705 -89.555633 0 
35 -45.719591 -28.295034 257.812333 -46.847817 29.117948 274.231267 -6.538392 -27.610174 261.422873 -11.980666 31.56108 276.636815 -49.488464 3.456278 270.072937 -30.899999 64.811957 270.838141 -6.276984 3.967279 274.391961 0 0 0 0 -0.000769 0 0.000003 -2.169227 -0.307164 -132.517588 131.90326 -163.013255 158.674801 -99.801472 120.475853 -155.795349 128.003891 -69.007624 -67.672725 -22.009715 -22.332121 83.682237 -89.558192 0 
75 -45.721787 -28.303736 257.823396 -46.848956 29.11624 274.231791 -6.538662 -27.610373 261.424971 -11.981578 31.563029 276.647425 -49.488068 3.45501 270.071244 -30.902389 64.813185 270.843101 -6.279514 3.97371 274.395442 0 0 0 0 -0.000347 0 -0.000002 -2.168652 -0.312301 -132.518362 131.893761 -163.0246 158.687296 -99.796842 120.398674 -155.786206 128.097925 -69.020535 -67.672379 -21.997576 -22.332401 83.681319 -89.561259 0 
105 -45.725721 -28.312927 257.83844 -46.850184 29.114428 274.232578 -6.539042 -27.610767 261.426282 -11.982607 31.565168 276.658487 -49.48771 3.453761 270.069695 -30.904922 64.814478 270.848322 -6.282164 3.979925 274.398899 0 0 0 0 -0.00082 0 0.00001 -2.173099 -0.318682 -132.516781 131.879416 -163.050965 158.704768 -99.786672 120.300165 -155.777565 128.211346 -69.044699 -67.674447 -21.972822 -22.330248 83.686062 -89.565136 0 
139 -45.727074 -28.319713 257.849455 -46.851665 29.112002 274.233603 -6.539544 -27.611223 261.427999 -11.986292 31.566116 276.666856 -49.487352 3.452526 270.068264 -30.908287 64.815551 270.854878 -6.28484 3.986184 274.402452 0 0 0 0 -0.001101 0 0.000005 -2.180889 -0.325505 -132.515117 131.864107 -163.083902 158.722125 -99.776038 120.197791 -155.764189 128.331618 -69.075042 -67.675317 -21.941286 -22.329295 83.693464 -89.569033 0 
171 -45.729795 -28.327876 257.867503 -46.852317 29.110321 274.234748 -6.540152 -27.611536 261.430025 -11.990138 31.567341 276.674914 -49.486926 3.451765 270.067286 -30.911899 64.817011 270.863962 -6.286734 3.990095 274.405432 0 0 0 0 -0.000513 0 -0.000002 -2.188325 -0.324917 -132.513216 131.863383 -163.108749 158.732099 -99.7636 120.145837 -155.757036 128.394443 -69.097663 -67.676735 -21.918576 -22.327798 83.696439 -89.572766 0 
199 -45.730931 -28.335708 257.884359 -46.852908 29.108447 274.236107 -6.540658 -27.611703 261.431098 -11.994532 31.567815 276.681566 -49.486536 3.451291 270.066547 -30.915454 64.81843 270.873332 -6.288296 3.993257 274.40753 0 0 0 0 -0.000874 0 0.000003 -2.200398 -0.324558 -132.512781 131.863666 -163.141455 158.74066 -99.755493 120.10099 -155.728858 128.443472 -69.131565 -67.67794 -21.884295 -22.326546 83.701688 -89.574977 0 
235 -45.729414 -28.341812 257.899213 -46.853274 29.106474 274.237537 -6.541286 -27.611616 261.433077 -11.999106 31.568253 276.687694 -49.486113 3.450927 270.065904 -30.918941 64.820266 270.882535 -6.289659 3.995989 274.409294 0 0 0 0 -0.000656 0 0 -2.211982 -0.321809 -132.51288 131.869262 -163.170538 158.746575 -99.747763 120.071926 -155.698844 128.476973 -69.163319 -67.678464 -21.852905 -22.325984 83.70433 -89.576791 0 
270 -45.727983 -28.345871 257.912183 -46.853408 29.109785 274.240947 -6.542159 -27.611309 261.435819 -12.004826 31.570184 276.693344 -49.485645 3.450708 270.065284 -30.922452 64.822125 270.891595 -6.290802 3.997766 274.41051 0 0 0 0 -0.000393 0 -0.000001 -2.220206 -0.318908 -132.513798 131.875983 -163.19309 158.752678 -99.740847 120.048507 -155.665077 128.499809 -69.191017 -67.680478 -21.826838 -22.323944 83.702477 -89.578053 0 
304 -45.727783 -28.348285 257.922935 -46.855015 29.116338 274.249029 -6.542172 -27.60888 261.441112 -12.012833 31.573895 276.699448 -49.485189 3.450605 270.064712 -30.926225 64.82386 270.899963 -6.291962 3.999947 274.41175 0 0 0 0 0.000093 0 0.000003 -2.228401 -0.309441 -132.502539 131.883656 -163.215001 158.758198 -99.731518 120.038385 -155.63673 128.504616 -69.214604 -67.68378 -21.804725 -22.320633 83.700644 -89.578516 0 
