Time LHx LHy LHz LSx LSy LSz RHx RHy RHz RSx RSy RSz LEx LEy LEz CSx CSy CSz REx REy REz v1 v2 v3 v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v18 v19 v20 v21 v22 v23 v24 v25 v26
21 -37.44947 -29.428598 271.634555 -38.242877 29.371306 288.020945 2.505969 -28.009811 272.537422 -2.472838 31.022659 290.87472 -41.483191 3.755965 283.845139 -21.523573 65.633994 287.274837 2.967319 3.581666 287.494969 0 0 0 0 -0.001296 0 0.000119 -2.136134 -0.676992 -136.34015 134.986167 -162.54504 158.272772 -104.595975 114.466317 -148.595512 143.476354 -69.932161 -64.695889 -21.189893 -25.317621 83.474955 -89.22647 0 
50 -37.4504 -29.442823 271.627522 -38.237655 29.370049 288.01477 2.518234 -27.999949 272.524619 -2.471268 31.020597 290.869308 -41.4819 3.754958 283.843064 -21.526746 65.637356 287.266827 2.967431 3.570648 287.491226 0 0 0 0 -0.001843 0 0.000107 -2.142105 -0.69201 -136.374937 134.990917 -162.541396 158.257185 -104.652802 114.469584 -148.555854 143.544332 -69.934211 -64.666314 -21.182219 -25.346586 83.492029 -89.243798 0 
77 -37.45209 -29.454854 271.617913 -38.232639 29.368874 288.009048 2.50602 -28.020456 272.498155 -2.469672 31.018937 290.864277 -41.480637 3.753885 283.840656 -21.529788 65.641654 287.258029 2.967949 3.558279 287.487626 0 0 0 0 -0.00117 0 0.000053 -2.145234 -0.702268 -136.399084 134.994548 -162.533716 158.243248 -104.69101 114.474403 -148.524898 143.615247 -69.933811 -64.638116 -21.180555 -25.374114 83.498154 -89.263402 0 
113 -37.454495 -29.466695 271.606231 -38.229293 29.367572 288.004279 2.506232 -28.019214 272.490191 -2.467349 31.013975 290.854025 -41.479439 3.752649 283.838224 -21.532077 65.64551 287.249446 2.968445 3.547313 287.484074 0 0 0 0 -0.002016 0 0.000051 -2.159093 -0.711622 -136.420054 134.996811 -162.525235 158.20705 -104.723986 114.47719 -148.507661 143.60783 -69.928739 -64.610095 -21.183055 -25.402815 83.505201 -89.242898 0 
152 -37.453485 -29.47782 271.602511 -38.228258 29.365128 287.99963 2.507932 -28.017378 272.483945 -2.464909 31.00889 290.843916 -41.478178 3.75221 283.835101 -21.535712 65.650976 287.240219 2.969549 3.536275 287.480378 0 0 0 0 -0.000761 0 0.000021 -2.167644 -0.711892 -136.433563 135.009778 -162.519609 158.184322 -104.742536 114.508213 -148.519737 143.590343 -69.920337 -64.594985 -21.188378 -25.417942 83.51335 -89.242235 0 
197 -37.451273 -29.486808 271.596956 -38.226676 29.363877 287.995815 2.509313 -28.017187 272.480178 -2.462985 31.005222 290.835214 -41.476962 3.751891 283.831763 -21.539196 65.656435 287.231088 2.970716 3.525808 287.476492 0 0 0 0 -0.00063 0 0.00001 -2.179286 -0.707611 -136.439725 135.024503 -162.522812 158.16424 -104.741154 114.538052 -148.521066 143.570178 -69.925276 -64.582144 -21.1829 -25.430753 83.515609 -89.242983 0 
216 -37.448972 -29.495126 271.592236 -38.224673 29.362246 287.990928 2.514379 -28.015929 272.477627 -2.458625 31.001717 290.822101 -41.475934 3.751149 283.827424 -21.541603 65.661335 287.222624 2.97176 3.515886 287.472296 0 0 0 0 -0.000268 0 0.000001 -2.185952 -0.704089 -136.443509 135.03533 -162.522483 158.15058 -104.739161 114.559282 -148.519416 143.54784 -69.926743 -64.574815 -21.181488 -25.438074 83.515635 -89.243125 0 
250 -37.445918 -29.504621 271.587205 -38.223934 29.35625 287.980461 2.51954 -28.073359 272.385406 -2.451874 30.997926 290.806603 -41.474858 3.749018 283.821011 -21.543537 65.665585 287.214851 2.972416 3.506737 287.467384 0 0 0 0 -0.000532 0 0.000006 -2.192177 -0.704139 -136.450184 135.041906 -162.521808 158.137454 -104.74253 114.589372 -148.503889 143.535594 -69.930399 -64.569337 -21.178228 -25.443335 83.514917 -89.249488 0 
285 -37.439758 -29.514849 271.561861 -38.223305 29.350334 287.970233 2.528582 -28.074574 272.356224 -2.444963 30.994317 290.791249 -41.473818 3.746492 283.812881 -21.546064 65.670311 287.206435 2.973211 3.498509 287.462306 0 0 0 0 -0.004191 0 0.000113 -2.23418 -0.71183 -136.464482 135.040822 -162.519099 158.050738 -104.748346 114.607835 -148.485714 143.712478 -69.936648 -64.474148 -21.172913 -25.538185 83.512925 -89.258603 0 
320 -37.433377 -29.523256 271.530914 -38.222829 29.344317 287.960076 2.545028 -28.063238 272.310948 -2.438753 30.992791 290.773344 -41.472954 3.74395 283.80456 -21.548863 65.674043 287.19852 2.97397 3.490838 287.457395 0 0 0 0 -0.001495 0 -0.00001 -2.243127 -0.72071 -136.476411 135.034991 -162.498777 158.012524 -104.746823 114.615971 -148.52258 143.783491 -69.915232 -64.433516 -21.19533 -25.578355 83.507146 -89.272188 0 
353 -37.415364 -29.53822 271.477985 -38.218865 29.330906 287.939715 2.557049 -28.050157 272.266841 -2.434955 30.993703 290.756345 -41.471282 3.735729 283.790803 -21.551506 65.677458 287.191081 2.974485 3.484865 287.452006 0 0 0 0 -0.002326 0 0.000029 -2.262284 -0.729441 -136.486764 135.027882 -162.472532 157.947963 -104.744342 114.64662 -148.575797 143.893139 -69.884693 -64.360336 -21.226676 -25.65069 83.500766 -89.29787 0 
383 -37.392387 -29.552346 271.400428 -38.218126 29.320416 287.922573 2.574387 -28.034699 272.223186 -2.431634 30.99511 290.739894 -41.468054 3.723853 283.762836 -21.556023 65.679705 287.178564 2.974233 3.472569 287.440324 0 0 0 0 -0.002048 0 0.000135 -2.262808 -0.753597 -136.528447 135.021254 -162.407224 157.881609 -104.782959 114.686232 -148.601975 143.971013 -69.830458 -64.289595 -21.286051 -25.720827 83.478331 -89.316693 0 
434 -37.373176 -29.563794 271.319222 -38.218024 29.309121 287.903261 2.591852 -28.014973 272.182155 -2.428821 30.996048 290.7197 -41.463068 3.712306 283.728242 -21.560873 65.680736 287.166142 2.973738 3.460101 287.427545 0 0 0 0 -0.001023 0 -0.000011 -2.261462 -0.76737 -136.541858 135.007117 -162.358573 157.83565 -104.761938 114.689713 -148.74906 144.105706 -69.758375 -64.222552 -21.364348 -25.786999 83.45039 -89.345276 0 
455 -37.35067 -29.581565 271.241522 -38.214943 29.29908 287.883258 2.593222 -28.028929 272.135139 -2.426319 30.996716 290.700006 -41.457793 3.695665 283.687043 -21.566075 65.681869 287.154436 2.972468 3.448973 287.415433 0 0 0 0 -0.001501 0 -0.000012 -2.270958 -0.776182 -136.550956 134.998591 -162.328632 157.786715 -104.725132 114.71735 -148.942447 144.215362 -69.68919 -64.157782 -21.437127 -25.850923 83.430696 -89.374386 0 
