Time LHx LHy LHz LSx LSy LSz RHx RHy RHz RSx RSy RSz LEx LEy LEz CSx CSy CSz REx REy REz v1 v2 v3 v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v18 v19 v20 v21 v22 v23 v24 v25 v26
21 -37.934104 -27.424484 274.988437 -39.303839 28.900647 292.731452 2.486979 -26.530471 274.765158 -3.585608 32.094097 293.927765 -41.383225 3.878136 287.362909 -22.83908 66.209072 291.971111 2.252463 3.965471 288.464856 0 0 0 0 -0.00091 0 0.000068 -1.524036 -0.075358 -132.261076 132.11036 -165.816135 162.768062 -95.9891 110.625824 -161.457758 148.673704 -68.553949 -65.829406 -22.311034 -24.173838 84.135327 89.627344 0 
55 -37.924385 -27.432764 275.003695 -39.294502 28.90445 292.777991 2.510628 -26.53918 274.773121 -3.561591 32.086363 293.964195 -41.366419 3.873885 287.380791 -22.845605 66.212684 292.018723 2.260233 3.969386 288.494062 0 0 0 0 -0.000459 0 0.000093 -1.531982 -0.074939 -132.225215 132.075337 -165.878906 162.814942 -95.959973 110.521814 -161.498308 148.92708 -68.548185 -65.809577 -22.312575 -24.194194 84.149318 89.598089 0 
88 -37.91047 -27.415717 275.034857 -39.285231 28.907615 292.820191 2.533143 -26.54784 274.779654 -3.540324 32.07891 293.997216 -41.348234 3.868385 287.399054 -22.850053 66.214871 292.063141 2.270166 3.970155 288.526011 0 0 0 0 0.000065 0 0.000115 -1.54766 -0.058186 -132.18113 132.064757 -165.940792 162.845471 -95.921311 110.440739 -161.55613 149.149448 -68.546051 -65.785336 -22.310966 -24.218954 84.162068 89.571137 0 
120 -37.886634 -27.424973 275.056839 -39.270052 28.909796 292.858315 2.554743 -26.557297 274.786019 -3.521758 32.071891 294.026589 -41.329113 3.863063 287.416339 -22.849429 66.212493 292.124176 2.280246 3.972231 288.556099 0 0 0 0 0.000335 0 0.00009 -1.572874 -0.027445 -132.148302 132.093413 -165.995737 162.84999 -95.900354 110.443525 -161.587665 149.318514 -68.552214 -65.752353 -22.304196 -24.252369 84.164836 89.549845 0 
157 -37.866062 -27.436337 275.078392 -39.25432 28.91151 292.892241 2.572297 -26.563767 274.792814 -3.503245 32.066232 294.056368 -41.310522 3.857644 287.432909 -22.847462 66.208833 292.180109 2.293153 3.979428 288.585496 0 0 0 0 0.001606 0 0.000307 -1.591227 0.017547 -132.163051 132.198146 -166.032646 162.850193 -95.9517 110.584384 -161.582196 149.456904 -68.562363 -65.723524 -22.296554 -24.28161 84.157222 89.530411 0 
188 -37.845656 -27.447847 275.098252 -39.231119 28.914383 292.922449 2.588901 -26.571327 274.800515 -3.481168 32.063532 294.091535 -41.292486 3.852522 287.448835 -22.837082 66.205668 292.24143 2.306174 3.985117 288.61475 0 0 0 0 0.00089 0 0.000055 -1.611876 0.053013 -132.184495 132.29052 -166.067367 162.843615 -96.007292 110.720728 -161.576895 149.551307 -68.574014 -65.697936 -22.286043 -24.307362 84.15452 89.522771 0 
219 -37.82852 -27.443644 275.126266 -39.200667 28.919816 292.949843 2.604294 -26.577643 274.807382 -3.460911 32.061636 294.124103 -41.274011 3.848661 287.465477 -22.825842 66.202694 292.297053 2.319528 3.990217 288.644147 0 0 0 0 0.000365 0 0.000303 -1.616651 0.063881 -132.245296 132.373058 -166.082679 162.849376 -96.106067 110.831134 -161.519788 149.675753 -68.584306 -65.673714 -22.276999 -24.33171 84.151303 89.516949 0 
255 -37.811232 -27.415007 275.180125 -39.166662 28.926316 292.977524 2.617976 -26.583967 274.813533 -3.443292 32.060629 294.152999 -41.254956 3.844591 287.483048 -22.810708 66.20084 292.360091 2.336153 3.997372 288.680935 0 0 0 0 -0.000443 0 0.000451 -1.620577 0.060376 -132.326543 132.447296 -166.085538 162.844384 -96.220076 110.927678 -161.411601 149.775171 -68.597197 -65.646701 -22.264438 -24.358791 84.151543 89.513749 0 
287 -37.797421 -27.376267 275.237536 -39.132994 28.932711 293.005061 2.631115 -26.589999 274.820852 -3.426331 32.061198 294.184971 -41.236639 3.840942 287.500048 -22.796366 66.198337 292.418504 2.354044 4.005172 288.719821 0 0 0 0 -0.000949 0 0.000841 -1.646606 0.070421 -132.427971 132.568812 -166.09434 162.801128 -96.363324 111.12546 -161.232383 149.804966 -68.63427 -65.608542 -22.229843 -24.396822 84.146966 89.519132 0 
323 -37.785339 -27.29432 275.319481 -39.102954 28.93987 293.039083 2.642778 -26.595739 274.828267 -3.409563 32.05775 294.213891 -41.218874 3.837181 287.516904 -22.780116 66.193241 292.472434 2.374322 4.013785 288.760996 0 0 0 0 -0.001457 0 0.000579 -1.675639 0.074797 -132.517349 132.666943 -166.10541 162.754133 -96.49368 111.292887 -161.046821 149.819396 -68.671834 -65.569234 -22.19397 -24.435937 84.145184 89.5276 0 
354 -37.770182 -27.216387 275.407004 -39.077821 28.946131 293.071747 2.656181 -26.601088 274.837971 -3.385017 32.055455 294.248772 -41.201386 3.833869 287.533808 -22.765741 66.191095 292.522287 2.397027 4.023504 288.805461 0 0 0 0 -0.001582 0 0.000347 -1.722156 0.094445 -132.577671 132.766561 -166.133772 162.68946 -96.588776 111.458239 -160.827628 149.79372 -68.721982 -65.526929 -22.14783 -24.477912 84.136814 89.542656 0 
386 -37.756634 -27.126402 275.501966 -39.056659 28.951558 293.102384 2.668939 -26.604986 274.849391 -3.359463 32.054475 294.28401 -41.184476 3.830796 287.550116 -22.752956 66.189879 292.566538 2.42055 4.033568 288.851643 0 0 0 0 -0.002208 0 0.000163 -1.768716 0.103355 -132.625321 132.832031 -166.171257 162.633825 -96.663824 111.560587 -160.618753 149.808859 -68.784232 -65.483644 -22.091566 -24.520853 84.123069 89.558872 0 
422 -37.739897 -27.06213 275.575447 -39.032406 28.961724 293.144846 2.683519 -26.6087 274.863052 -3.335958 32.05519 294.317961 -41.1654 3.826992 287.567329 -22.741207 66.186911 292.606759 2.448533 4.047159 288.903689 0 0 0 0 -0.002656 0 0.000077 -1.820587 0.10976 -132.657055 132.876574 -166.215263 162.57409 -96.716591 111.636118 -160.416564 149.816679 -68.852375 -65.439642 -22.029862 -24.564477 84.108556 89.577535 0 
455 -37.723935 -27.010143 275.642228 -39.005017 28.972328 293.189025 2.697285 -26.611856 274.876904 -3.309164 32.05874 294.358587 -41.145882 3.822921 287.584448 -22.729048 66.185004 292.644858 2.480127 4.062761 288.960171 0 0 0 0 -0.002787 0 0.00003 -1.88582 0.127096 -132.666156 132.920347 -166.261781 162.490141 -96.743827 111.731721 -160.246252 149.760839 -68.900489 -65.392466 -21.986484 -24.611209 84.097758 89.600707 0 
490 -37.708113 -26.970032 275.697327 -38.979968 28.983766 293.232107 2.713218 -26.615736 274.895406 -3.282216 32.05438 294.393826 -41.1268 3.818813 287.60097 -22.716948 66.17732 292.678213 2.508667 4.077429 289.010525 0 0 0 0 -0.003845 0 0.000014 -1.953442 0.128373 -132.679633 132.936379 -166.307135 162.400251 -96.771253 111.786069 -160.072156 149.699577 -68.945536 -65.339841 -21.944783 -24.663286 84.091408 89.631381 0 
521 -37.693566 -26.941279 275.739098 -38.958535 28.993741 293.271899 2.729414 -26.62217 274.915695 -3.256803 32.049873 294.426298 -41.108781 3.813795 287.618089 -22.706559 66.167814 292.707062 2.534015 4.089543 289.055753 0 0 0 0 -0.002284 0 -0.000012 -2.007706 0.143081 -132.66745 132.953613 -166.349579 162.334166 -96.784654 111.822306 -159.93493 149.661361 -68.980208 -65.303811 -21.912494 -24.698956 84.087203 89.653089 0 
554 -37.678674 -26.938567 275.775528 -38.930625 29.008022 293.314123 2.745646 -26.630452 274.935937 -3.234204 32.045701 294.457555 -41.09087 3.808782 287.635469 -22.6924 66.155738 292.739153 2.562858 4.103843 289.108896 0 0 0 0 -0.001409 0 -0.000008 -2.048804 0.159689 -132.647992 132.967371 -166.383222 162.285614 -96.788367 111.846283 -159.849748 149.640291 -68.998938 -65.278505 -21.894743 -24.724014 84.085981 89.668878 0 
