Time LHx LHy LHz LSx LSy LSz RHx RHy RHz RSx RSy RSz LEx LEy LEz CSx CSy CSz REx REy REz v1 v2 v3 v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v18 v19 v20 v21 v22 v23 v24 v25 v26
4 -43.40204 -29.558021 279.094625 -43.08002 29.404908 294.438052 -4.816531 -27.780798 279.372001 -8.559655 31.242934 297.092533 -46.610638 3.514502 289.345169 -26.793125 66.10111 294.477439 -2.91072 4.006485 292.795396 0 0 0 0 -0.000618 0 0.000016 -2.991539 -1.697129 -138.117686 134.723428 -165.766864 159.783786 -107.326817 114.564909 -143.585935 136.792796 -72.869227 -67.152895 -17.982091 -23.087587 84.695737 -86.851903 0 
28 -43.404737 -29.548499 279.101944 -43.062422 29.401776 294.445252 -4.820917 -27.793017 279.36914 -8.555221 31.236911 297.09754 -46.607774 3.521336 289.359379 -26.758963 66.101593 294.491315 -2.909525 4.013145 292.799616 0 0 0 0 -0.00046 0 0.000022 -2.976143 -1.742487 -138.210342 134.725367 -165.725978 159.773692 -107.465629 114.536546 -143.444689 136.848345 -72.855372 -67.143055 -17.992276 -23.099368 84.705631 -86.838633 0 
55 -43.468189 -28.411448 279.186511 -43.046021 29.39873 294.451475 -4.82537 -27.813551 279.365373 -8.550196 31.22952 297.10331 -46.60522 3.527375 289.371991 -26.723921 66.101408 294.505167 -2.907782 4.018393 292.809653 0 0 0 0 -0.000281 0 0.000014 -2.959504 -1.777404 -138.286356 134.731548 -165.693118 159.77411 -107.582261 114.514346 -143.337244 136.8753 -72.842963 -67.144588 -18.00135 -23.098977 84.714675 -86.83124 0 
90 -43.420732 -28.396091 279.249835 -43.032342 29.390487 294.456315 -4.822768 -27.848735 279.370928 -8.537857 31.21607 297.113919 -46.602523 3.530466 289.381266 -26.695698 66.095728 294.511676 -2.905467 4.023797 292.826557 0 0 0 0 0.001633 0 0.000047 -2.821496 -1.808888 -138.357058 134.739282 -165.40619 159.763199 -107.690691 114.500069 -143.182607 136.892802 -72.39167 -67.140316 -18.453273 -23.104374 84.654014 -86.823662 0 
123 -43.377569 -28.454852 279.29523 -43.023434 29.384503 294.461322 -4.818878 -27.888367 279.381156 -8.524708 31.200844 297.125244 -46.59999 3.533084 289.3888 -26.671723 66.088372 294.516468 -2.903322 4.02786 292.84544 0 0 0 0 0.000003 0 0.000007 -2.78411 -1.846061 -138.427226 134.735104 -165.344567 159.776348 -107.779155 114.429538 -142.650527 136.983308 -72.47538 -67.149038 -18.397988 -23.095064 84.57367 -86.827966 0 
161 -43.386778 -28.513321 279.239678 -43.015864 29.377925 294.466209 -4.805614 -27.913475 279.403639 -8.512697 31.185746 297.136092 -46.597347 3.534745 289.397955 -26.649556 66.080302 294.520235 -2.901538 4.031215 292.865133 0 0 0 0 -0.000008 0 0.000004 -2.760064 -1.870613 -138.47147 134.730244 -165.31519 159.795062 -107.830499 114.352757 -142.24779 137.075416 -72.570111 -67.163773 -18.326603 -23.0794 84.512469 -86.834829 0 
190 -43.725795 -27.58396 279.042363 -43.01075 29.373014 294.471717 -4.765968 -27.908581 279.471087 -8.499765 31.17471 297.150683 -46.593684 3.535967 289.405608 -26.631385 66.073215 294.519877 -2.899027 4.033859 292.890501 0 0 0 0 0.00006 0 0.000003 -2.73557 -1.891179 -138.509331 134.726973 -165.297664 159.826524 -107.87078 114.284491 -142.509272 137.166981 -72.495177 -67.185775 -18.388066 -23.054345 84.544952 -86.856039 0 
223 -43.743163 -27.820042 279.014325 -43.007255 29.368883 294.476223 -4.740218 -27.913308 279.510283 -8.486298 31.162 297.16785 -46.590403 3.537632 289.412069 -26.604339 66.061139 294.508815 -2.89668 4.03452 292.917156 0 0 0 0 0.000278 0 0.000004 -2.698241 -1.910303 -138.530477 134.709872 -165.307657 159.911175 -107.883149 114.209998 -144.778101 137.259546 -71.654231 -67.246988 -19.061372 -22.984642 85.00303 -86.915602 0 
258 -43.803307 -28.269529 279.259849 -43.004569 29.364711 294.480276 -4.709423 -27.916574 279.543924 -8.47245 31.148174 297.184467 -46.587175 3.539186 289.418411 -26.581046 66.051531 294.497633 -2.894161 4.0346 292.944813 0 0 0 0 -0.000633 0 0.000003 -2.723497 -1.926576 -138.544095 134.690943 -165.403002 159.956008 -107.886111 114.118693 -144.990957 137.383951 -71.72539 -67.268655 -18.972583 -22.957407 85.074169 -86.954204 0 
297 -43.817145 -28.6082 279.421353 -43.00299 29.361761 294.483972 -4.658285 -27.889147 279.603171 -8.460524 31.135938 297.199726 -46.583638 3.542238 289.424777 -26.558644 66.043353 294.488096 -2.890192 4.038949 292.977548 0 0 0 0 -0.003252 0 0.000069 -2.924336 -1.93922 -138.552674 134.674233 -165.845607 159.996936 -107.882416 114.030888 -144.354339 137.542923 -72.351634 -67.27887 -18.32172 -22.940421 85.234237 -87.0009 0 
328 -43.757805 -28.805971 279.31459 -43.001905 29.359141 294.487405 -4.620127 -27.873772 279.64654 -8.437645 31.126168 297.224069 -46.580225 3.545247 289.430594 -26.540488 66.03632 294.479346 -2.885804 4.043391 293.009329 0 0 0 0 -0.001576 0 -0.000022 -3.024164 -1.942965 -138.5544 134.66847 -166.1022 160.053872 -107.869036 113.98799 -143.838344 137.669339 -72.776632 -67.302896 -17.891303 -22.905763 85.302952 -87.076038 0 
362 -43.712831 -28.952083 279.288745 -43.001348 29.357138 294.490886 -4.592767 -27.875611 279.665756 -8.420283 31.120279 297.248316 -46.576968 3.548264 289.436054 -26.526657 66.029644 294.473243 -2.883049 4.045714 293.036699 0 0 0 0 0.00072 0 0.000021 -2.948171 -1.971581 -138.554911 134.611748 -166.011645 160.115302 -107.854214 113.818711 -144.053199 137.921163 -72.697671 -67.312428 -17.985284 -22.888617 85.240122 -87.130584 0 
390 -43.665132 -29.066408 279.260588 -43.000504 29.356 294.494939 -4.570656 -27.884692 279.674864 -8.403785 31.114894 297.272086 -46.573827 3.551257 289.441013 -26.515374 66.021824 294.464207 -2.879946 4.049533 293.062568 0 0 0 0 0.000128 0 -0.000001 -2.913989 -1.997344 -138.552494 134.557806 -165.981968 160.15399 -107.836228 113.666231 -144.016142 138.171533 -72.723461 -67.301794 -17.974118 -22.89347 85.191513 -87.171798 0 
422 -43.631804 -29.154932 279.244471 -43.000898 29.355234 294.501066 -4.552835 -27.896824 279.678202 -8.389632 31.10981 297.292495 -46.570697 3.553708 289.445758 -26.506144 66.013294 294.454622 -2.876863 4.052101 293.08629 0 0 0 0 0.000196 0 0 -2.877742 -2.020673 -138.548329 134.506984 -165.936517 160.181033 -107.819366 113.522132 -143.972498 138.413391 -72.730564 -67.283809 -17.983603 -22.906844 85.134397 -87.204672 0 
458 -44.193342 -28.421798 280.089235 -43.003333 29.354408 294.511533 -4.538542 -27.907008 279.679775 -8.381082 31.109318 297.309852 -46.567142 3.558031 289.451933 -26.500678 66.007042 294.445443 -2.874535 4.05422 293.106699 0 0 0 0 0.000043 0 0 -2.86078 -2.034822 -138.536126 134.466482 -165.916572 160.195012 -107.788294 113.408837 -143.960014 138.618046 -72.743523 -67.26162 -17.981781 -22.92537 85.097414 -87.230712 0 
490 -44.151232 -28.468424 280.106568 -43.004996 29.35389 294.520593 -4.526168 -27.918378 279.679227 -8.374895 31.108055 297.32101 -46.562591 3.56452 289.45961 -26.49703 66.00036 294.435501 -2.873501 4.052257 293.120861 0 0 0 0 -0.009027 0 0.000518 -3.452876 -2.038731 -138.511745 134.434282 -167.105586 160.199834 -107.73016 113.339755 -143.233331 138.763336 -73.724011 -67.240383 -16.806002 -22.94363 85.92526 -87.251928 0 
522 -44.320998 -27.651241 279.999876 -43.006456 29.355699 294.529223 -4.515899 -27.930146 279.677582 -8.369806 31.107152 297.330618 -46.557406 3.572137 289.468455 -26.494661 65.995598 294.430089 -2.872468 4.050352 293.133545 0 0 0 0 0.000219 0 0.000015 -3.438104 -2.039043 -138.490326 134.412239 -167.081643 160.205435 -107.67761 113.294034 -143.073418 138.88511 -73.76665 -67.223621 -16.779619 -22.957654 85.866976 -87.271757 0 
562 -44.152975 -27.784467 279.732943 -43.007863 29.359689 294.537497 -4.507724 -27.941883 279.675245 -8.36726 31.107944 297.339106 -46.551469 3.581442 289.480329 -26.493385 65.99139 294.425488 -2.871534 4.047842 293.144345 0 0 0 0 0.000416 0 0.000003 -3.414413 -2.035199 -138.464863 134.394465 -167.036309 160.207482 -107.626126 113.26086 -144.460355 138.98596 -73.170591 -67.207815 -17.30687 -22.971203 86.07887 -87.288125 0 
603 -44.063744 -27.543843 279.595184 -42.967772 29.423526 294.550133 -4.504228 -27.954817 279.671192 -8.364234 31.109759 297.348642 -46.543571 3.600121 289.498043 -26.494396 65.993333 294.424558 -2.869942 4.046081 293.154764 0 0 0 0 0.003089 0 0.000064 -3.217625 -2.027312 -138.435734 134.38111 -166.641136 160.205886 -107.576259 113.246702 -144.863378 139.056386 -72.78393 -67.193494 -17.746414 -22.983734 85.823483 -87.301112 0 
623 -43.971694 -27.001619 279.512119 -42.944089 29.454595 294.566011 -4.503828 -27.972218 279.665327 -8.362418 31.110466 297.35465 -46.535516 3.618452 289.515972 -26.497737 65.995097 294.424295 -2.868766 4.044287 293.163776 0 0 0 0 0.002744 0 -0.000002 -3.029254 -2.033761 -138.433306 134.365784 -166.257985 160.199477 -107.802146 113.223207 -144.773716 139.111743 -72.413093 -67.178574 -18.148546 -22.997995 85.660654 -87.30548 0 
655 -43.765748 -27.334625 279.245234 -42.928013 29.473528 294.576979 -4.504618 -27.989742 279.659009 -8.361278 31.11062 297.358751 -46.529651 3.632895 289.535165 -26.498199 65.995246 294.423652 -2.867725 4.042349 293.171477 0 0 0 0 0.00313 0 0.00001 -2.817671 -2.03761 -138.435287 134.360068 -165.822719 160.187376 -107.903122 113.22387 -144.628503 139.138404 -71.966318 -67.16597 -18.637589 -23.010486 85.449415 -87.305766 0 
687 -44.552186 -23.047599 280.830383 -42.913204 29.489636 294.587231 -4.506033 -28.004822 279.65436 -8.360419 31.11051 297.361994 -46.524489 3.647369 289.554858 -26.498497 65.995282 294.423103 -2.867165 4.040851 293.177533 0 0 0 0 0.003015 0 -0.000002 -2.613254 -2.04176 -138.444673 134.361152 -165.399761 160.173252 -107.980566 113.237057 -144.726239 139.150168 -71.687222 -67.154703 -18.986255 -23.021878 85.158701 -87.304287 0 
720 -44.432804 -26.087359 281.194878 -42.900521 29.504144 294.596434 -4.509311 -28.021622 279.651189 -8.360309 31.110269 297.365236 -46.520448 3.659946 289.575076 -26.498866 65.9958 294.423032 -2.866393 4.03934 293.183923 0 0 0 0 -0.00636 0 0.000415 -3.030777 -2.047125 -138.458019 134.363768 -166.224397 160.162843 -108.056558 113.249608 -142.044893 139.158212 -71.947523 -67.1472 -18.524357 -23.029592 85.982856 -87.302331 0 
753 -44.131854 -27.721033 280.611324 -42.888844 29.518175 294.604921 -4.512521 -28.036401 279.649138 -8.361895 31.111565 297.368574 -46.517459 3.670963 289.594197 -26.498288 65.997338 294.42358 -2.865574 4.038107 293.190455 0 0 0 0 -0.008878 0 0.000141 -3.618601 -2.050176 -138.470591 134.370238 -167.387415 160.150213 -108.128871 113.270381 -139.719827 139.14361 -74.303486 -67.142596 -16.189212 -23.034858 86.135542 -87.297056 0 
